"","Date","Max","Min"
"181","30/06/2011",17.938,15.079
"182","01/07/2011",19.08,14.625
"183","02/07/2011",19.912,14.936
"184","03/07/2011",19.175,16.296
"185","04/07/2011",17.891,16.153
"186","05/07/2011",20.103,15.342
"187","06/07/2011",18.438,16.511
"188","07/07/2011",17.296,16.058
"189","08/07/2011",17.463,14.29
"190","09/07/2011",18.961,15.39
"191","10/07/2011",18.057,16.296
"192","11/07/2011",20.531,15.986
"193","12/07/2011",20.103,17.272
"194","13/07/2011",17.415,14.266
"195","14/07/2011",14.146,13.04
"196","15/07/2011",17.748,12.485
"197","16/07/2011",17.558,14.218
"198","17/07/2011",16.32,14.864
"199","18/07/2011",17.296,13.594
"200","19/07/2011",14.625,12.098
"201","20/07/2011",15.772,11.248
"202","21/07/2011",14.673,12.944
"203","22/07/2011",13.449,12.243
"204","23/07/2011",12.63,11.273
"205","24/07/2011",11.467,10.663
"206","25/07/2011",12.171,10.467
"207","26/07/2011",12.147,10.32
"208","27/07/2011",10.59,9.706
"209","28/07/2011",10.32,8.99
"210","29/07/2011",10.418,8.444
"211","30/07/2011",11.686,8.99
"212","31/07/2011",13.209,9.657
"213","01/08/2011",15.461,10.516
"214","02/08/2011",15.079,12.34
"215","03/08/2011",14.84,13.642
"216","04/08/2011",15.986,12.34
"217","05/08/2011",16.153,13.714
"218","06/08/2011",14.936,13.281
"219","07/08/2011",16.463,13.594
"220","08/08/2011",15.175,13.064
"221","09/08/2011",13.642,11.88
"222","10/08/2011",15.772,11.151
"223","11/08/2011",16.558,12.316
"224","12/08/2011",18.319,13.305
"225","13/08/2011",17.986,15.055
"226","14/08/2011",16.511,14.457
"227","15/08/2011",16.463,14.984
"228","16/08/2011",19.032,13.954
"229","17/08/2011",19.746,15.414
"230","18/08/2011",17.534,15.963
"231","19/08/2011",19.651,15.39
"232","20/08/2011",20.198,16.225
"233","21/08/2011",20.555,16.939
"234","22/08/2011",19.008,16.892
"235","23/08/2011",20.031,16.534
"236","24/08/2011",18.295,17.201
"237","25/08/2011",18.319,16.034
"238","26/08/2011",16.939,15.127
"239","27/08/2011",15.891,14.17
"240","28/08/2011",16.034,12.654
"241","29/08/2011",16.892,13.473
"242","30/08/2011",17.32,13.906
"243","31/08/2011",16.344,14.625
"244","01/09/2011",16.01,14.361
"245","02/09/2011",16.534,14.146
"246","03/09/2011",16.773,14.577
"247","04/09/2011",16.939,14.05
"248","05/09/2011",14.242,13.137
"249","06/09/2011",15.652,11.613
"250","07/09/2011",16.177,12.268
"251","08/09/2011",16.725,13.137
"252","09/09/2011",16.773,13.473
"253","10/09/2011",16.439,13.906
"254","11/09/2011",15.414,14.002
"255","12/09/2011",16.868,13.064
"256","13/09/2011",18.105,13.209
"257","14/09/2011",17.629,14.505
"258","15/09/2011",17.653,15.008
"259","16/09/2011",17.51,15.055
"260","17/09/2011",17.153,15.008
"261","18/09/2011",15.867,12.896
"262","19/09/2011",12.871,10.222
"263","20/09/2011",13.618,9.46
"264","21/09/2011",13.401,9.903
"265","22/09/2011",13.353,10.638
"266","23/09/2011",13.546,11.273
"267","24/09/2011",12.606,11.759
"268","25/09/2011",13.858,10.712
"269","26/09/2011",14.29,10.761
"270","27/09/2011",14.218,10.956
"271","28/09/2011",14.194,11.248
"272","29/09/2011",14.433,11.37
"273","30/09/2011",14.146,11.151
"274","01/10/2011",13.377,10.81
"275","02/10/2011",12.703,10.222
"276","03/10/2011",13.329,9.952
"277","04/10/2011",12.871,9.977
"278","05/10/2011",12.074,9.805
"279","06/10/2011",11.759,9.731
"280","07/10/2011",10.858,8.319
"281","08/10/2011",8.195,5.616
"282","09/10/2011",6.408,5.154
"283","10/10/2011",7.67,5.642
"284","11/10/2011",9.682,6.712
"285","12/10/2011",8.717,6.965
"286","13/10/2011",9.706,7.318
"287","14/10/2011",8.593,7.091
"288","15/10/2011",8.593,6.889
"289","16/10/2011",8.245,6.687
"290","17/10/2011",7.293,6.128
"291","18/10/2011",7.268,5.821
"292","19/10/2011",6.839,6.077
"293","20/10/2011",5.924,4.063
"294","21/10/2011",4.921,3.801
"295","22/10/2011",5.462,3.248
"296","23/10/2011",4.818,3.958
"297","24/10/2011",4.869,4.636
"298","25/10/2011",4.688,3.248
"299","26/10/2011",3.775,2.637
"300","27/10/2011",4.037,3.433
"301","28/10/2011",4.636,3.801
"302","29/10/2011",5.102,4.376
"303","30/10/2011",5.539,4.792
"304","31/10/2011",5.514,4.688
"305","01/11/2011",5.924,5.308
"306","02/11/2011",5.796,5.565
"307","03/11/2011",5.642,5.05
"308","04/11/2011",5.024,4.272
"309","05/11/2011",4.428,3.116
"310","06/11/2011",4.011,3.116
"311","07/11/2011",4.895,4.011
"312","08/11/2011",4.714,3.958
"313","09/11/2011",4.272,3.67
"314","10/11/2011",4.895,4.011
"315","11/11/2011",4.895,4.272
"316","12/11/2011",4.688,4.168
"317","13/11/2011",4.428,3.854
"318","14/11/2011",5.076,4.141
"319","15/11/2011",4.61,3.985
"320","16/11/2011",4.584,3.433
"321","17/11/2011",4.558,4.011
"322","18/11/2011",4.011,3.168
"323","19/11/2011",3.643,2.93
"324","20/11/2011",3.459,2.61
"325","21/11/2011",3.274,2.637
"326","22/11/2011",3.036,1.94
"327","23/11/2011",3.168,2.93
"328","24/11/2011",3.142,1.751
"329","25/11/2011",1.724,0.163
"330","26/11/2011",1.344,0.77
"331","27/11/2011",1.507,1.126
"332","28/11/2011",1.615,1.344
"333","29/11/2011",2.316,1.425
"334","30/11/2011",2.155,1.913
"335","01/12/2011",2.45,1.67
"336","02/12/2011",2.396,1.751
"337","03/12/2011",2.047,1.724
"338","04/12/2011",2.155,1.805
"339","05/12/2011",2.53,1.859
"340","06/12/2011",2.69,1.913
"341","07/12/2011",2.37,2.021
"342","08/12/2011",2.316,2.101
"343","09/12/2011",2.45,2.101
"344","10/12/2011",2.423,2.182
"345","11/12/2011",2.584,2.155
"346","12/12/2011",2.45,2.074
"347","13/12/2011",2.209,1.751
"348","14/12/2011",2.316,1.534
"349","15/12/2011",2.209,1.507
"350","16/12/2011",1.697,0.715
"351","17/12/2011",0.852,0.467
"352","18/12/2011",0.467,0.246
"353","19/12/2011",0.356,0.246
"354","20/12/2011",0.412,0.163
"355","21/12/2011",0.467,0.329
"356","22/12/2011",0.55,0.412
"357","23/12/2011",0.55,0.412
"358","24/12/2011",0.522,0.19
"359","25/12/2011",0.439,0.273
"360","26/12/2011",0.412,0.301
"361","27/12/2011",0.412,0.329
"362","28/12/2011",0.384,0.273
"363","29/12/2011",0.412,0.107
"364","30/12/2011",0.356,0.246
"365","31/12/2011",0.329,0.19
