"","Date","Max","Min"
"278","18/05/2016",1.153,0.797
"279","19/05/2016",1.724,0.88
"280","20/05/2016",3.433,1.18
"281","21/05/2016",4.22,2.744
"282","22/05/2016",3.906,2.53
"283","23/05/2016",4.48,2.423
"284","24/05/2016",4.947,3.248
"285","25/05/2016",5.872,3.643
"286","26/05/2016",6.839,3.985
"287","27/05/2016",8.519,4.141
"288","28/05/2016",6.509,4.48
"289","29/05/2016",6.535,4.272
"290","30/05/2016",6.661,4.532
"291","31/05/2016",5.385,4.688
"292","01/06/2016",6.077,4.115
"293","02/06/2016",7.519,5.205
"294","03/06/2016",8.817,5.024
"295","04/06/2016",8.344,5.847
"296","05/06/2016",9.163,5.924
"297","06/06/2016",8.866,6.914
"298","07/06/2016",9.805,6.281
"299","08/06/2016",11.613,6.661
"300","09/06/2016",11.589,7.494
"301","10/06/2016",9.139,7.945
"302","11/06/2016",9.188,7.318
"303","12/06/2016",10.026,6.788
"304","13/06/2016",9.657,7.945
"305","14/06/2016",10.761,7.217
"306","15/06/2016",8.394,6.914
"307","16/06/2016",8.17,6.077
"308","17/06/2016",7.444,5.872
"309","18/06/2016",7.242,6.077
"310","19/06/2016",6.255,5.411
"311","20/06/2016",10.565,5.154
"312","21/06/2016",13.088,8.394
"313","22/06/2016",16.344,9.682
"314","23/06/2016",17.51,11.565
"315","24/06/2016",16.487,12.799
"316","25/06/2016",13.762,12.413
"317","26/06/2016",12.389,11.346
"318","27/06/2016",16.01,10.247
"319","28/06/2016",16.725,11.783
"320","29/06/2016",17.677,13.954
"321","30/06/2016",17.891,15.175
"322","01/07/2016",19.817,14.864
"323","02/07/2016",17.463,15.581
"324","03/07/2016",19.627,13.666
"325","04/07/2016",19.746,15.103
"326","05/07/2016",17.772,16.272
"327","06/07/2016",20.65,15.103
"328","07/07/2016",19.841,16.344
"329","08/07/2016",21.127,16.987
"330","09/07/2016",21.581,16.82
"331","10/07/2016",21.7,17.582
"332","11/07/2016",21.509,18.414
"333","12/07/2016",19.555,16.558
"334","13/07/2016",16.487,12.413
"335","14/07/2016",12.364,10.075
"336","15/07/2016",15.986,9.139
"337","16/07/2016",17.368,11.297
"338","17/07/2016",19.008,13.329
"339","18/07/2016",20.031,15.031
"340","19/07/2016",20.222,16.32
"341","20/07/2016",18.58,17.082
"342","21/07/2016",20.198,16.034
"343","22/07/2016",18.438,15.127
"344","23/07/2016",15.079,13.954
"345","24/07/2016",18.224,13.546
"346","25/07/2016",20.007,14.433
"347","26/07/2016",20.746,15.7
"348","27/07/2016",21.628,17.034
"349","28/07/2016",22.585,17.391
"350","29/07/2016",20.817,17.51
"351","30/07/2016",21.318,17.843
"352","31/07/2016",19.746,17.843
"353","01/08/2016",20.412,16.463
"354","02/08/2016",20.889,15.939
"355","03/08/2016",21.795,16.892
"356","04/08/2016",20.269,18.081
"357","05/08/2016",18.509,15.963
"358","06/08/2016",18.343,14.457
"359","07/08/2016",18.818,14.481
"360","08/08/2016",20.365,15.676
"361","09/08/2016",18.271,16.249
"362","10/08/2016",16.106,13.714
"363","11/08/2016",14.864,12.485
"364","12/08/2016",17.748,12.485
"365","13/08/2016",19.341,13.978
"366","14/08/2016",19.008,15.199
