"","Date","Max","Min"
"132","20/12/2015",0.715,0.55
"133","21/12/2015",0.66,0.55
"134","22/12/2015",0.632,0.439
"135","23/12/2015",0.687,0.577
"136","24/12/2015",0.687,0.467
"137","25/12/2015",0.715,0.495
"138","26/12/2015",0.687,0.467
"139","27/12/2015",0.742,0.522
"140","28/12/2015",0.742,0.522
"141","29/12/2015",0.687,0.356
"142","30/12/2015",1.126,0.467
"143","31/12/2015",1.071,0.577
"144","01/01/2015",0.246,0.19
"145","02/01/2015",0.246,0.163
"146","03/01/2015",0.218,0.135
"147","04/01/2015",0.19,0.135
"148","05/01/2015",0.135,0.107
"149","06/01/2015",0.163,0.107
"150","07/01/2015",0.19,0.135
"151","08/01/2015",0.163,0.107
"152","09/01/2015",0.135,0.107
"153","10/01/2015",0.135,0.107
"154","11/01/2015",0.135,0.107
"155","12/01/2015",0.135,0.107
"156","13/01/2015",0.135,0.107
"157","14/01/2015",0.135,0.107
"158","15/01/2015",0.163,0.107
"159","16/01/2015",0.135,0.107
"160","17/01/2015",0.135,0.107
"161","18/01/2015",0.135,0.107
"162","19/01/2015",0.135,0.107
"163","20/01/2015",0.135,0.107
"164","21/01/2015",0.135,0.107
"165","22/01/2015",0.135,0.107
"166","23/01/2015",0.135,0.051
"167","24/01/2015",0.163,0.107
"168","25/01/2015",0.107,0.107
"169","26/01/2015",0.163,0.079
"170","27/01/2015",0.218,0.135
"171","28/01/2015",0.163,0.079
"172","29/01/2015",0.577,0.079
"173","30/01/2015",1.044,0.605
"174","31/01/2015",0.934,0.329
"175","01/02/2015",0.301,0.135
"176","02/02/2015",0.218,0.107
"177","03/02/2015",0.135,0.079
"178","04/02/2015",0.107,0.079
"179","05/02/2015",0.107,0.079
"180","06/02/2015",0.107,0.079
"181","07/02/2015",0.135,0.079
"182","08/02/2015",0.107,0.079
"183","09/02/2015",0.135,0.079
"184","10/02/2015",0.135,0.079
"185","11/02/2015",0.163,0.107
"186","12/02/2015",0.163,0.135
"187","13/02/2015",0.163,0.135
"188","14/02/2015",0.163,0.107
"189","15/02/2015",0.163,0.107
"190","16/02/2015",0.163,0.107
"191","17/02/2015",0.163,0.107
"192","18/02/2015",0.163,0.079
"193","19/02/2015",0.163,0.079
"194","20/02/2015",0.19,0.135
"195","21/02/2015",0.19,0.135
"196","22/02/2015",0.19,0.107
"197","23/02/2015",0.163,0.024
"198","24/02/2015",0.163,0.051
"199","25/02/2015",0.55,0.163
"200","26/02/2015",0.412,0.246
"201","27/02/2015",0.384,0.218
"202","28/02/2015",0.467,0.384
"203","01/03/2015",0.467,0.135
"204","02/03/2015",0.163,0.051
"205","03/03/2015",0.163,0.079
"206","04/03/2015",0.218,0.079
"207","05/03/2015",0.19,0.135
"208","06/03/2015",0.19,0.135
"209","07/03/2015",0.218,0.135
"210","08/03/2015",0.218,0.135
"211","09/03/2015",0.246,0.163
"212","10/03/2015",0.246,0.135
"213","11/03/2015",0.218,0.135
"214","12/03/2015",0.329,0.163
"215","13/03/2015",0.384,0.19
"216","14/03/2015",0.412,0.218
"217","15/03/2015",0.412,0.19
"218","16/03/2015",0.439,0.246
"219","17/03/2015",0.55,0.246
"220","18/03/2015",0.907,0.246
"221","19/03/2015",0.852,0.301
"222","20/03/2015",0.384,0.218
"223","21/03/2015",0.384,0.19
"224","22/03/2015",0.384,0.19
"225","23/03/2015",0.384,0.19
"226","24/03/2015",0.412,0.19
"227","25/03/2015",0.384,0.163
"228","26/03/2015",0.577,0.218
"229","27/03/2015",0.55,0.19
"230","28/03/2015",0.301,0.135
"231","29/03/2015",0.273,0.135
"232","30/03/2015",0.246,0.163
"233","31/03/2015",0.989,0.329
"234","01/04/2015",1.044,0.522
"235","02/04/2015",0.797,0.439
"236","03/04/2015",0.715,0.495
"237","04/04/2015",0.77,0.467
"238","05/04/2015",0.522,0.384
"239","06/04/2015",0.55,0.329
"240","07/04/2015",0.577,0.439
"241","08/04/2015",0.715,0.467
"242","09/04/2015",1.18,0.495
"243","10/04/2015",0.934,0.577
"244","11/04/2015",1.126,0.66
"245","12/04/2015",1.344,0.687
"246","13/04/2015",1.588,0.88
"247","14/04/2015",1.18,0.577
"248","15/04/2015",0.715,0.329
"249","16/04/2015",1.262,0.66
"250","17/04/2015",1.48,1.099
"251","18/04/2015",1.48,0.934
"252","19/04/2015",1.262,0.797
"253","20/04/2015",0.934,0.246
"254","21/04/2015",0.66,0.218
"255","22/04/2015",1.208,0.273
"256","23/04/2015",1.94,0.962
"257","24/04/2015",2.209,1.262
"258","25/04/2015",2.423,1.153
"259","26/04/2015",3.274,1.425
"260","27/04/2015",5.462,2.503
"261","28/04/2015",6.737,3.089
"262","29/04/2015",5.898,3.009
"263","30/04/2015",6.661,3.643
"264","01/05/2015",7.066,4.506
"265","02/05/2015",8.767,4.584
"266","03/05/2015",8.394,5.796
"267","04/05/2015",10.32,6.23
"268","05/05/2015",11.88,7.343
"269","06/05/2015",13.93,7.845
"270","07/05/2015",14.577,9.163
"271","08/05/2015",13.618,10.001
"272","09/05/2015",11.273,9.78
"273","10/05/2015",10.1,8.07
"274","11/05/2015",8.792,7.544
"275","12/05/2015",9.287,6.914
"276","13/05/2015",8.593,7.469
"277","14/05/2015",9.262,6.585
"278","15/05/2015",7.72,6.611
"279","16/05/2015",7.444,6.128
"280","17/05/2015",6.661,5.975
"281","18/05/2015",8.095,5.539
"282","19/05/2015",8.095,6.864
"283","20/05/2015",12.485,6.788
"284","21/05/2015",12.098,8.693
"285","22/05/2015",14.745,9.336
"286","23/05/2015",15.103,11.832
"287","24/05/2015",13.281,11.273
"288","25/05/2015",16.439,10.736
"289","26/05/2015",16.201,12.219
"290","27/05/2015",18.105,12.799
"291","28/05/2015",18.366,14.146
"292","29/05/2015",19.508,14.84
"293","30/05/2015",20.722,15.939
"294","31/05/2015",20.46,16.439
"295","01/06/2015",19.318,15.772
"296","02/06/2015",19.294,15.724
"297","03/06/2015",20.174,16.177
"298","04/06/2015",20.198,16.749
"299","05/06/2015",20.841,17.439
"300","06/06/2015",21.103,17.796
"301","07/06/2015",19.341,17.391
"302","08/06/2015",20.507,15.724
"303","09/06/2015",20.507,16.082
"304","10/06/2015",21.891,18.2
"305","11/06/2015",22.561,18.2
"306","12/06/2015",22.848,18.271
"307","13/06/2015",22.848,18.39
"308","14/06/2015",22.321,18.557
"309","15/06/2015",22.537,19.008
"310","16/06/2015",21.652,18.39
"311","17/06/2015",20.627,17.106
"312","18/06/2015",21.032,17.296
"313","19/06/2015",20.722,17.439
"314","20/06/2015",20.269,17.558
"315","21/06/2015",18.319,16.844
"316","22/06/2015",20.174,15.819
"317","23/06/2015",18.866,16.534
"318","24/06/2015",17.391,15.629
"319","25/06/2015",18.033,14.002
"320","26/06/2015",17.582,15.294
"321","27/06/2015",20.198,14.864
"322","28/06/2015",18.01,16.034
"323","29/06/2015",16.701,15.7
"324","30/06/2015",15.652,11.394
"325","01/07/2015",11.37,10.271
"326","02/07/2015",13.762,9.238
"327","03/07/2015",15.438,11.2
"328","04/07/2015",17.748,13.401
"329","05/07/2015",17.819,13.329
"330","06/07/2015",17.938,14.242
"331","07/07/2015",18.652,14.936
"332","08/07/2015",17.439,14.266
"333","09/07/2015",14.218,11.832
"334","10/07/2015",14.29,11.005
"335","11/07/2015",40.142,12.05
