"","Date","Max","Min"
"80","13/10/2014",2.797,1.507
"81","14/10/2014",3.801,2.823
"82","15/10/2014",3.722,1.967
"83","16/10/2014",2.074,1.126
"84","17/10/2014",2.047,1.071
"85","18/10/2014",2.477,1.805
"86","19/10/2014",2.69,2.316
"87","20/10/2014",2.903,2.423
"88","21/10/2014",3.168,2.797
"89","22/10/2014",3.696,2.956
"90","23/10/2014",3.958,3.168
"91","24/10/2014",4.61,3.854
"92","25/10/2014",4.454,4.22
"93","26/10/2014",4.662,4.22
"94","27/10/2014",4.402,3.67
"95","28/10/2014",3.696,3.406
"96","29/10/2014",4.089,3.538
"97","30/10/2014",4.037,3.67
"98","31/10/2014",4.063,1.805
"99","01/11/2014",2.262,0.605
"100","02/11/2014",1.751,0.989
"101","03/11/2014",2.262,1.751
"102","04/11/2014",2.584,2.236
"103","05/11/2014",2.477,0.246
"104","06/11/2014",0.715,0.412
"105","07/11/2014",0.934,0.66
"106","08/11/2014",0.715,0.218
"107","09/11/2014",0.66,0.55
"108","10/11/2014",0.742,0.55
"109","11/11/2014",0.742,0.605
"110","12/11/2014",0.66,0.55
"111","13/11/2014",0.66,0.522
"112","14/11/2014",0.632,0.495
"113","15/11/2014",0.577,0.495
"114","16/11/2014",0.66,0.412
"115","17/11/2014",0.825,0.605
"116","18/11/2014",0.852,0.632
"117","19/11/2014",0.797,0.522
"118","20/11/2014",0.989,0.66
"119","21/11/2014",0.962,0.77
"120","22/11/2014",0.825,0.687
"121","23/11/2014",0.825,0.66
"122","24/11/2014",0.77,0.605
"123","25/11/2014",0.742,0.55
"124","26/11/2014",0.66,0.55
"125","27/11/2014",0.577,0.356
"126","28/11/2014",0.495,0.218
"127","29/11/2014",0.467,0.218
"128","30/11/2014",0.495,0.19
"129","01/12/2014",0.495,0.19
"130","02/12/2014",0.467,0.356
"131","03/12/2014",0.412,0.329
"132","04/12/2014",0.439,0.356
"133","05/12/2014",0.439,0.329
"134","06/12/2014",0.439,0.329
"135","07/12/2014",0.412,0.329
"136","08/12/2014",0.384,0.301
"137","09/12/2014",0.384,0.301
"138","10/12/2014",0.356,0.273
"139","11/12/2014",0.384,0.301
"140","12/12/2014",0.329,0.218
"141","13/12/2014",0.301,0.218
"142","14/12/2014",0.301,0.218
"143","15/12/2014",0.301,0.218
"144","16/12/2014",0.301,0.218
"145","17/12/2014",0.301,0.218
"146","18/12/2014",0.273,0.218
"147","19/12/2014",0.301,0.19
"148","20/12/2014",0.273,0.218
"149","21/12/2014",0.246,0.19
"150","22/12/2014",0.273,0.19
"151","23/12/2014",0.246,0.19
"152","24/12/2014",0.246,0.135
"153","25/12/2014",0.19,0.107
"154","26/12/2014",0.218,0.135
"155","27/12/2014",0.218,0.163
"156","28/12/2014",0.19,0.135
"157","29/12/2014",0.19,0.135
"158","30/12/2014",0.273,0.163
"159","31/12/2014",0.273,0.19
"160","01/01/2014",0.246,0.218
"161","02/01/2014",0.273,0.218
"162","03/01/2014",0.218,0.079
"163","04/01/2014",0.273,0.19
"164","05/01/2014",0.273,0.135
"165","06/01/2014",0.301,0.218
"166","07/01/2014",0.301,0.246
"167","08/01/2014",0.356,0.246
"168","09/01/2014",0.384,0.273
"169","10/01/2014",0.329,0.246
"170","11/01/2014",0.273,0.218
"171","12/01/2014",0.273,0.19
"172","13/01/2014",0.246,0.163
"173","14/01/2014",0.218,0.19
"174","15/01/2014",0.218,0.19
"175","16/01/2014",0.218,0.135
"176","17/01/2014",0.19,0.163
"177","18/01/2014",0.218,0.163
"178","19/01/2014",0.19,0.163
"179","20/01/2014",0.19,0.135
"180","21/01/2014",0.19,0.163
"181","22/01/2014",0.218,0.107
"182","23/01/2014",0.19,0.135
"183","24/01/2014",0.19,0.024
"184","25/01/2014",0.301,-0.004
"185","26/01/2014",0.301,0.19
"186","27/01/2014",0.329,0.135
"187","28/01/2014",0.273,0.19
"188","29/01/2014",0.218,0.163
"189","30/01/2014",0.19,0.163
"190","31/01/2014",0.19,0.135
"191","01/02/2014",0.19,0.135
"192","02/02/2014",0.163,0.135
"193","03/02/2014",0.218,0.135
"194","04/02/2014",0.19,0.135
"195","05/02/2014",0.19,0.135
"196","06/02/2014",0.19,0.135
"197","07/02/2014",0.218,0.079
"198","08/02/2014",0.163,0.135
"199","09/02/2014",0.19,0.135
"200","10/02/2014",0.19,0.135
"201","11/02/2014",0.163,0.135
"202","12/02/2014",0.135,0.135
"203","13/02/2014",0.163,0.107
"204","14/02/2014",0.163,0.107
"205","15/02/2014",0.66,0.135
"206","16/02/2014",0.246,0.135
"207","17/02/2014",0.19,0.135
"208","18/02/2014",0.19,0.135
"209","19/02/2014",0.163,0.135
"210","20/02/2014",0.163,0.107
"211","21/02/2014",0.19,0.107
"212","22/02/2014",0.163,0.135
"213","23/02/2014",0.163,0.135
"214","24/02/2014",0.19,0.107
"215","25/02/2014",0.135,0.107
"216","26/02/2014",0.135,0.107
"217","27/02/2014",0.135,0.107
"218","28/02/2014",0.135,0.107
"219","01/03/2014",0.135,0.107
"220","02/03/2014",0.163,0.107
"221","03/03/2014",0.163,0.079
"222","04/03/2014",0.163,0.107
"223","05/03/2014",0.19,0.135
"224","06/03/2014",0.163,0.107
"225","07/03/2014",0.135,0.135
"226","08/03/2014",0.135,0.107
"227","09/03/2014",0.135,0.107
"228","10/03/2014",0.163,0.107
"229","11/03/2014",0.135,0.079
"230","12/03/2014",0.135,0.079
"231","13/03/2014",0.107,0.079
"232","14/03/2014",0.107,0.079
"233","15/03/2014",0.107,0.079
"234","16/03/2014",0.107,0.079
"235","17/03/2014",0.135,0.079
"236","18/03/2014",0.135,0.107
"237","19/03/2014",0.107,0.107
"238","20/03/2014",0.135,0.107
"239","21/03/2014",0.135,0.107
"240","22/03/2014",0.19,0.107
"241","23/03/2014",0.19,0.135
"242","24/03/2014",0.163,0.135
"243","25/03/2014",0.163,0.107
"244","26/03/2014",0.135,0.107
"245","27/03/2014",0.135,0.107
"246","28/03/2014",0.135,0.107
"247","29/03/2014",0.135,0.079
"248","30/03/2014",0.107,0.079
"249","31/03/2014",0.135,0.079
"250","01/04/2014",0.135,0.107
"251","02/04/2014",0.19,0.107
"252","03/04/2014",0.218,0.163
"253","04/04/2014",0.19,0.135
"254","05/04/2014",0.163,0.107
"255","06/04/2014",0.19,0.135
"256","07/04/2014",0.522,0.19
"257","08/04/2014",0.632,0.412
"258","09/04/2014",0.825,0.273
"259","10/04/2014",0.356,0.163
"260","11/04/2014",0.55,0.246
"261","12/04/2014",0.88,0.522
"262","13/04/2014",0.632,0.412
"263","14/04/2014",0.77,0.55
"264","15/04/2014",1.071,0.687
"265","16/04/2014",1.262,0.797
"266","17/04/2014",1.262,0.742
"267","18/04/2014",0.825,0.577
"268","19/04/2014",0.715,0.522
"269","20/04/2014",0.742,0.577
"270","21/04/2014",0.88,0.632
"271","22/04/2014",0.797,0.632
"272","23/04/2014",0.962,0.77
"273","24/04/2014",0.934,0.825
"274","25/04/2014",0.989,0.852
"275","26/04/2014",0.962,0.825
"276","27/04/2014",0.962,0.797
"277","28/04/2014",0.907,0.77
"278","29/04/2014",0.852,0.77
"279","30/04/2014",0.989,0.825
"280","01/05/2014",1.044,0.907
"281","02/05/2014",1.071,0.88
"282","03/05/2014",0.852,0.55
"283","04/05/2014",1.071,0.577
"284","05/05/2014",1.208,0.742
"285","06/05/2014",1.724,1.18
"286","07/05/2014",1.886,1.398
"287","08/05/2014",1.832,1.561
"288","09/05/2014",1.859,1.67
"289","10/05/2014",1.913,1.778
"290","11/05/2014",1.94,1.805
"291","12/05/2014",2.047,1.805
"292","13/05/2014",2.316,1.751
"293","14/05/2014",3.564,1.561
"294","15/05/2014",4.141,2.209
"295","16/05/2014",4.35,1.967
"296","17/05/2014",4.532,2.45
"297","18/05/2014",3.88,3.327
"298","19/05/2014",4.011,3.195
"299","20/05/2014",3.512,2.956
"300","21/05/2014",3.063,2.155
"301","22/05/2014",2.797,2.37
"302","23/05/2014",2.637,1.507
"303","24/05/2014",3.274,1.643
"304","25/05/2014",3.248,2.289
"305","26/05/2014",3.617,2.637
"306","27/05/2014",4.168,3.274
"307","28/05/2014",4.089,3.564
"308","29/05/2014",4.48,3.274
"309","30/05/2014",3.985,3.696
"310","31/05/2014",3.749,3.168
"311","01/06/2014",4.011,2.584
"312","02/06/2014",5.05,3.354
"313","03/06/2014",7.619,3.932
"314","04/06/2014",5.872,4.376
"315","05/06/2014",6.636,4.037
"316","06/06/2014",6.433,4.558
"317","07/06/2014",6.889,4.376
"318","08/06/2014",8.095,4.532
"319","09/06/2014",7.494,4.766
"320","10/06/2014",7.519,4.48
"321","11/06/2014",7.745,4.895
"322","12/06/2014",6.281,5.024
"323","13/06/2014",7.217,5.05
"324","14/06/2014",6.813,4.973
"325","15/06/2014",6.661,5.231
"326","16/06/2014",6.331,4.999
"327","17/06/2014",7.469,5.231
"328","18/06/2014",9.015,6.23
"329","19/06/2014",10.565,6.509
"330","20/06/2014",11.929,7.895
"331","21/06/2014",13.449,9.238
"332","22/06/2014",12.63,9.632
"333","23/06/2014",12.558,9.04
"334","24/06/2014",10.956,9.188
"335","25/06/2014",9.089,7.242
"336","26/06/2014",7.569,6.813
"337","27/06/2014",8.99,6
"338","28/06/2014",10.467,7.845
"339","29/06/2014",9.928,8.295
"340","30/06/2014",12.63,7.293
"341","01/07/2014",12.219,9.485
"342","02/07/2014",10.418,9.312
"343","03/07/2014",10.149,8.195
"344","04/07/2014",10.443,8.394
"345","05/07/2014",11.637,7.695
"346","06/07/2014",11.053,9.756
"347","07/07/2014",10.075,8.22
"348","08/07/2014",9.78,7.368
"349","09/07/2014",8.593,6.585
"350","10/07/2014",6.56,5.872
"351","11/07/2014",6.864,5.565
"352","12/07/2014",6.94,6.408
"353","13/07/2014",12.751,6.331
"354","14/07/2014",11.102,8.693
"355","15/07/2014",13.449,8.891
"356","16/07/2014",14.577,10.858
"357","17/07/2014",16.939,11.856
"358","18/07/2014",17.558,13.57
"359","19/07/2014",15.557,13.522
"360","20/07/2014",13.594,12.219
"361","21/07/2014",12.098,10.59
"362","22/07/2014",15.27,10.026
"363","23/07/2014",15.031,11.419
"364","24/07/2014",16.153,12.364
"365","25/07/2014",15.867,13.858
