"","Date","Max","Min"
"118","28/04/2009",0.051,0.024
"119","29/04/2009",0.051,-0.031
"120","30/04/2009",-0.004,-0.031
"121","01/05/2009",0.024,-0.031
"122","02/05/2009",0.024,-0.059
"123","03/05/2009",-0.031,-0.059
"124","04/05/2009",-0.031,-0.031
"125","05/05/2009",-0.004,-0.059
"126","06/05/2009",-0.031,-0.059
"127","07/05/2009",-0.031,-0.059
"128","08/05/2009",-0.031,-0.059
"129","09/05/2009",-0.031,-0.031
"130","10/05/2009",-0.031,-0.031
"131","11/05/2009",-0.004,-0.031
"132","12/05/2009",-0.031,-0.031
"133","13/05/2009",-0.004,-0.031
"134","14/05/2009",-0.004,-0.031
"135","15/05/2009",-0.004,-0.031
"136","16/05/2009",0.024,-0.031
"137","17/05/2009",0.246,-0.031
"138","18/05/2009",0.632,0.024
"139","19/05/2009",0.989,0.079
"140","20/05/2009",1.507,0.218
"141","21/05/2009",1.67,0.246
"142","22/05/2009",3.089,0.66
"143","23/05/2009",2.45,1.153
"144","24/05/2009",2.823,1.18
"145","25/05/2009",3.538,1.94
"146","26/05/2009",2.343,1.967
"147","27/05/2009",3.195,2.021
"148","28/05/2009",3.958,2.53
"149","29/05/2009",6.661,2.61
"150","30/05/2009",7.594,3.906
"151","31/05/2009",8.767,5.565
"152","01/06/2009",9.386,6.204
"153","02/06/2009",9.879,7.015
"154","03/06/2009",11.662,7.87
"155","04/06/2009",11.102,9.015
"156","05/06/2009",10.687,8.643
"157","06/06/2009",9.238,8.295
"158","07/06/2009",8.693,7.97
"159","08/06/2009",7.97,6.889
"160","09/06/2009",7.895,6.687
"161","10/06/2009",8.419,6.864
"162","11/06/2009",9.952,7.67
"163","12/06/2009",12.582,8.792
"164","13/06/2009",13.522,10.443
"165","14/06/2009",12.992,10.81
"166","15/06/2009",13.57,12.001
"167","16/06/2009",13.233,12.34
"168","17/06/2009",14.409,12.268
"169","18/06/2009",15.915,13.666
"170","19/06/2009",16.368,14.553
"171","20/06/2009",15.438,13.233
"172","21/06/2009",13.185,10.222
"173","22/06/2009",13.858,11.467
"174","23/06/2009",14.577,11.71
"175","24/06/2009",14.96,11.637
"176","25/06/2009",14.577,13.233
"177","26/06/2009",15.055,13.738
"178","27/06/2009",14.888,13.088
"179","28/06/2009",15.772,13.209
"180","29/06/2009",16.344,14.05
"181","30/06/2009",16.892,15.175
"182","01/07/2009",17.605,15.509
"183","02/07/2009",17.938,15.223
"184","03/07/2009",17.843,16.153
"185","04/07/2009",17.938,16.463
"186","05/07/2009",17.938,16.201
"187","06/07/2009",17.272,16.344
"188","07/07/2009",16.463,15.414
"189","08/07/2009",16.249,14.745
"190","09/07/2009",16.129,14.385
"191","10/07/2009",16.63,14.385
"192","11/07/2009",16.725,14.457
"193","12/07/2009",17.082,14.864
"194","13/07/2009",17.272,15.27
"195","14/07/2009",17.486,15.39
"196","15/07/2009",17.701,15.438
"197","16/07/2009",17.724,15.509
"198","17/07/2009",16.82,15.509
"199","18/07/2009",17.034,14.96
"200","19/07/2009",16.511,14.768
"201","20/07/2009",16.773,14.649
"202","21/07/2009",16.844,14.529
"203","22/07/2009",16.677,14.888
"204","23/07/2009",15.796,14.601
"205","24/07/2009",15.963,13.546
"206","25/07/2009",16.153,14.625
"207","26/07/2009",16.511,14.337
"208","27/07/2009",16.868,14.673
"209","28/07/2009",16.915,14.577
"210","29/07/2009",17.225,14.96
"211","30/07/2009",17.344,15.796
"212","31/07/2009",17.51,15.342
"213","01/08/2009",17.819,15.629
"214","02/08/2009",17.106,15.963
"215","03/08/2009",16.892,15.151
"216","04/08/2009",17.724,15.629
"217","05/08/2009",17.915,16.392
"218","06/08/2009",18.176,16.701
"219","07/08/2009",18.01,16.987
"220","08/08/2009",18.033,16.558
"221","09/08/2009",17.582,16.487
"222","10/08/2009",18.057,16.058
"223","11/08/2009",18.485,16.153
"224","12/08/2009",18.985,16.963
"225","13/08/2009",19.27,17.058
"226","14/08/2009",19.698,17.296
"227","15/08/2009",18.652,16.63
"228","16/08/2009",18.461,17.177
"229","17/08/2009",18.652,16.487
"230","18/08/2009",18.723,16.796
"231","19/08/2009",18.889,17.153
"232","20/08/2009",19.008,16.439
"233","21/08/2009",19.056,17.486
"234","22/08/2009",19.674,16.939
"235","23/08/2009",19.365,17.272
"236","24/08/2009",18.985,16.987
"237","25/08/2009",18.557,17.272
"238","26/08/2009",18.414,16.177
"239","27/08/2009",18.509,16.558
"240","28/08/2009",18.604,17.344
"241","29/08/2009",18.01,16.749
"242","30/08/2009",18.485,16.177
"243","31/08/2009",17.701,16.153
"244","01/09/2009",17.391,15.748
"245","02/09/2009",17.415,15.557
"246","03/09/2009",17.344,15.461
"247","04/09/2009",16.963,15.414
"248","05/09/2009",16.368,15.103
"249","06/09/2009",16.582,14.553
"250","07/09/2009",16.725,14.96
"251","08/09/2009",16.963,15.127
"252","09/09/2009",17.153,15.438
"253","10/09/2009",17.272,15.079
"254","11/09/2009",16.606,15.103
"255","12/09/2009",16.392,14.792
"256","13/09/2009",16.082,14.745
"257","14/09/2009",15.819,14.553
"258","15/09/2009",14.84,13.834
"259","16/09/2009",14.84,12.871
"260","17/09/2009",14.337,12.847
"261","18/09/2009",13.497,12.703
"262","19/09/2009",12.896,12.364
"263","20/09/2009",12.509,11.88
"264","21/09/2009",12.074,11.734
"265","22/09/2009",13.209,11.637
"266","23/09/2009",13.618,11.783
"267","24/09/2009",14.314,12.074
"268","25/09/2009",13.425,12.122
"269","26/09/2009",13.064,11.88
"270","27/09/2009",13.522,11.589
"271","28/09/2009",13.305,12.171
"272","29/09/2009",13.329,12.001
"273","30/09/2009",13.377,12.509
"274","01/10/2009",12.92,11.904
"275","02/10/2009",13.185,12.025
"276","03/10/2009",13.137,11.686
"277","04/10/2009",12.944,11.637
"278","05/10/2009",12.799,11.346
"279","06/10/2009",12.727,11.443
"280","07/10/2009",12.074,11.224
"281","08/10/2009",11.977,11.102
"282","09/10/2009",12.437,11.029
"283","10/10/2009",11.88,11.321
"284","11/10/2009",11.54,11.175
"285","12/10/2009",11.248,10.687
"286","13/10/2009",11.127,10.124
"287","14/10/2009",11.175,10.075
"288","15/10/2009",10.59,9.361
"289","16/10/2009",9.805,8.618
"290","17/10/2009",9.485,8.369
"291","18/10/2009",8.99,7.695
"292","19/10/2009",8.841,7.444
"293","20/10/2009",8.145,7.444
"294","21/10/2009",8.419,7.167
"295","22/10/2009",7.494,7.066
"296","23/10/2009",7.745,7.091
"297","24/10/2009",8.668,7.393
"298","25/10/2009",8.792,7.845
"299","26/10/2009",8.866,7.569
"300","27/10/2009",8.369,7.242
"301","28/10/2009",8.469,7.318
"302","29/10/2009",9.312,7.569
"303","30/10/2009",8.866,7.67
"304","31/10/2009",9.114,8.145
"305","01/11/2009",8.618,7.945
"306","02/11/2009",8.245,7.544
"307","03/11/2009",8.07,7.268
"308","04/11/2009",7.343,6.737
"309","05/11/2009",6.914,6.026
"310","06/11/2009",6.737,5.898
"311","07/11/2009",6.382,5.616
"312","08/11/2009",5.719,4.194
"313","09/11/2009",4.688,3.932
"314","10/11/2009",4.168,3.722
"315","11/11/2009",4.246,3.538
"316","12/11/2009",4.74,3.67
"317","13/11/2009",4.428,3.854
"318","14/11/2009",4.558,3.775
"319","15/11/2009",4.428,3.958
"320","16/11/2009",4.921,3.88
"321","17/11/2009",4.376,4.063
"322","18/11/2009",5.05,4.115
"323","19/11/2009",5.154,3.958
"324","20/11/2009",4.973,3.827
"325","21/11/2009",4.61,4.115
"326","22/11/2009",5.05,3.696
"327","23/11/2009",4.921,3.775
"328","24/11/2009",4.74,3.512
"329","25/11/2009",4.558,3.512
"330","26/11/2009",4.454,3.749
"331","27/11/2009",4.61,3.327
"332","28/11/2009",4.011,3.221
"333","29/11/2009",3.327,2.021
"334","30/11/2009",3.063,0.962
"335","01/12/2009",1.67,0.467
"336","02/12/2009",1.561,0.852
"337","03/12/2009",1.697,0.742
"338","04/12/2009",0.907,0.273
"339","05/12/2009",1.099,0.412
"340","06/12/2009",0.66,0.273
"341","07/12/2009",0.715,0.384
"342","08/12/2009",1.588,0.605
"343","09/12/2009",2.155,1.235
"344","10/12/2009",2.101,1.235
"345","11/12/2009",2.477,1.588
"346","12/12/2009",1.94,0.77
"347","13/12/2009",1.643,0.742
"348","14/12/2009",1.425,0.687
"349","15/12/2009",1.18,0.632
"350","16/12/2009",1.208,0.852
"351","17/12/2009",1.18,1.071
"352","18/12/2009",1.071,0.467
"353","19/12/2009",0.852,0.495
"354","20/12/2009",0.88,0.577
"355","21/12/2009",0.742,0.356
"356","22/12/2009",0.577,0.356
"357","23/12/2009",0.577,0.356
"358","24/12/2009",0.605,0.163
"359","25/12/2009",0.797,0.55
"360","26/12/2009",0.687,0.467
"361","27/12/2009",0.577,0.439
"362","28/12/2009",0.439,0.301
"363","29/12/2009",0.577,0.273
"364","30/12/2009",1.289,0.412
"365","31/12/2009",0.989,0.66
