,X.,Date_Time,Temp,Coupler.Detached..LGR.S.N..10678109.,Coupler.Attached..LGR.S.N..10678109.,Stopped..LGR.S.N..10678109.,End.Of.File..LGR.S.N..10678109.,Date,Time
c..09.13.17....12.00.13..,1699,09/13/17 12:00:13,12.727,,,,,13/09/2017,120013
c..09.13.17....12.30.13..,1700,09/13/17 12:30:13,12.703,,,,,13/09/2017,123013
c..09.13.17....01.00.13..,1701,09/13/17 01:00:13,12.63,,,,,13/09/2017,10013
c..09.13.17....01.30.13..,1702,09/13/17 01:30:13,12.606,,,,,13/09/2017,13013
c..09.13.17....02.00.13..,1703,09/13/17 02:00:13,12.606,,,,,13/09/2017,20013
c..09.13.17....02.30.13..,1704,09/13/17 02:30:13,12.654,,,,,13/09/2017,23013
c..09.13.17....03.00.13..,1705,09/13/17 03:00:13,12.63,,,,,13/09/2017,30013
c..09.13.17....03.30.13..,1706,09/13/17 03:30:13,12.582,,,,,13/09/2017,33013
c..09.13.17....04.00.13..,1707,09/13/17 04:00:13,12.606,,,,,13/09/2017,40013
c..09.13.17....04.30.13..,1708,09/13/17 04:30:13,12.606,,,,,13/09/2017,43013
c..09.13.17....05.00.13..,1709,09/13/17 05:00:13,12.582,,,,,13/09/2017,50013
c..09.13.17....05.30.13..,1710,09/13/17 05:30:13,12.534,,,,,13/09/2017,53013
c..09.13.17....06.00.13..,1711,09/13/17 06:00:13,12.534,,,,,13/09/2017,60013
c..09.13.17....06.30.13..,1712,09/13/17 06:30:13,12.558,,,,,13/09/2017,63013
c..09.13.17....07.00.13..,1713,09/13/17 07:00:13,12.413,,,,,13/09/2017,70013
c..09.13.17....07.30.13..,1714,09/13/17 07:30:13,12.485,,,,,13/09/2017,73013
c..09.13.17....08.00.13..,1715,09/13/17 08:00:13,12.509,,,,,13/09/2017,80013
c..09.13.17....08.30.13..,1716,09/13/17 08:30:13,12.509,,,,,13/09/2017,83013
c..09.13.17....09.00.13..,1717,09/13/17 09:00:13,12.654,,,,,13/09/2017,90013
c..09.13.17....09.30.13..,1718,09/13/17 09:30:13,12.823,,,,,13/09/2017,93013
c..09.13.17....10.00.13..,1719,09/13/17 10:00:13,12.968,,,,,13/09/2017,100013
c..09.13.17....10.30.13..,1720,09/13/17 10:30:13,13.137,,,,,13/09/2017,103013
c..09.13.17....11.00.13..,1721,09/13/17 11:00:13,13.257,,,,,13/09/2017,110013
c..09.13.17....11.30.13..,1722,09/13/17 11:30:13,13.522,,,,,13/09/2017,113013
c..09.13.17....12.00.13...1,1723,09/13/17 12:00:13,13.522,,,,,13/09/2017,121213
c..09.13.17....12.30.13...1,1724,09/13/17 12:30:13,13.522,,,,,13/09/2017,124213
c..09.13.17....01.00.13...1,1725,09/13/17 01:00:13,13.546,,,,,13/09/2017,11213
c..09.13.17....01.30.13...1,1726,09/13/17 01:30:13,13.546,,,,,13/09/2017,14213
c..09.13.17....02.00.13...1,1727,09/13/17 02:00:13,13.594,,,,,13/09/2017,21213
c..09.13.17....02.30.13...1,1728,09/13/17 02:30:13,13.786,,,,,13/09/2017,24213
c..09.13.17....03.00.13...1,1729,09/13/17 03:00:13,13.81,,,,,13/09/2017,31213
c..09.13.17....03.30.13...1,1730,09/13/17 03:30:13,13.858,,,,,13/09/2017,34213
c..09.13.17....04.00.13...1,1731,09/13/17 04:00:13,13.786,,,,,13/09/2017,41213
c..09.13.17....04.30.13...1,1732,09/13/17 04:30:13,13.762,,,,,13/09/2017,44213
c..09.13.17....05.00.13...1,1733,09/13/17 05:00:13,13.69,,,,,13/09/2017,51213
c..09.13.17....05.30.13...1,1734,09/13/17 05:30:13,13.714,,,,,13/09/2017,54213
c..09.13.17....06.00.13...1,1735,09/13/17 06:00:13,13.69,,,,,13/09/2017,61213
c..09.13.17....06.30.13...1,1736,09/13/17 06:30:13,13.57,,,,,13/09/2017,64213
c..09.13.17....07.00.13...1,1737,09/13/17 07:00:13,13.329,,,,,13/09/2017,71213
c..09.13.17....07.30.13...1,1738,09/13/17 07:30:13,13.185,,,,,13/09/2017,74213
c..09.13.17....08.00.13...1,1739,09/13/17 08:00:13,13.209,,,,,13/09/2017,81213
c..09.13.17....08.30.13...1,1740,09/13/17 08:30:13,12.944,,,,,13/09/2017,84213
c..09.13.17....09.00.13...1,1741,09/13/17 09:00:13,12.92,,,,,13/09/2017,91213
c..09.13.17....09.30.13...1,1742,09/13/17 09:30:13,12.871,,,,,13/09/2017,94213
c..09.13.17....10.00.13...1,1743,09/13/17 10:00:13,12.823,,,,,13/09/2017,101213
c..09.13.17....10.30.13...1,1744,09/13/17 10:30:13,12.992,,,,,13/09/2017,104213
c..09.13.17....11.00.13...1,1745,09/13/17 11:00:13,12.678,,,,,13/09/2017,111213
c..09.13.17....11.30.13...1,1746,09/13/17 11:30:13,12.678,,,,,13/09/2017,114213
c..09.14.17....12.00.13..,1747,09/14/17 12:00:13,12.871,,,,,14/09/2017,120013
c..09.14.17....12.30.13..,1748,09/14/17 12:30:13,12.896,,,,,14/09/2017,123013
c..09.14.17....01.00.13..,1749,09/14/17 01:00:13,12.751,,,,,14/09/2017,10013
c..09.14.17....01.30.13..,1750,09/14/17 01:30:13,12.678,,,,,14/09/2017,13013
c..09.14.17....02.00.13..,1751,09/14/17 02:00:13,12.582,,,,,14/09/2017,20013
c..09.14.17....02.30.13..,1752,09/14/17 02:30:13,12.703,,,,,14/09/2017,23013
c..09.14.17....03.00.13..,1753,09/14/17 03:00:13,12.703,,,,,14/09/2017,30013
c..09.14.17....03.30.13..,1754,09/14/17 03:30:13,12.413,,,,,14/09/2017,33013
c..09.14.17....04.00.13..,1755,09/14/17 04:00:13,12.389,,,,,14/09/2017,40013
c..09.14.17....04.30.13..,1756,09/14/17 04:30:13,12.34,,,,,14/09/2017,43013
c..09.14.17....05.00.13..,1757,09/14/17 05:00:13,12.364,,,,,14/09/2017,50013
c..09.14.17....05.30.13..,1758,09/14/17 05:30:13,12.364,,,,,14/09/2017,53013
c..09.14.17....06.00.13..,1759,09/14/17 06:00:13,12.364,,,,,14/09/2017,60013
c..09.14.17....06.30.13..,1760,09/14/17 06:30:13,12.509,,,,,14/09/2017,63013
c..09.14.17....07.00.13..,1761,09/14/17 07:00:13,12.534,,,,,14/09/2017,70013
c..09.14.17....07.30.13..,1762,09/14/17 07:30:13,12.437,,,,,14/09/2017,73013
c..09.14.17....08.00.13..,1763,09/14/17 08:00:13,12.63,,,,,14/09/2017,80013
c..09.14.17....08.30.13..,1764,09/14/17 08:30:13,12.799,,,,,14/09/2017,83013
c..09.14.17....09.00.13..,1765,09/14/17 09:00:13,12.944,,,,,14/09/2017,90013
c..09.14.17....09.30.13..,1766,09/14/17 09:30:13,12.944,,,,,14/09/2017,93013
c..09.14.17....10.00.13..,1767,09/14/17 10:00:13,12.944,,,,,14/09/2017,100013
c..09.14.17....10.30.13..,1768,09/14/17 10:30:13,12.968,,,,,14/09/2017,103013
c..09.14.17....11.00.13..,1769,09/14/17 11:00:13,12.944,,,,,14/09/2017,110013
c..09.14.17....11.30.13..,1770,09/14/17 11:30:13,12.944,,,,,14/09/2017,113013
c..09.14.17....12.00.13...1,1771,09/14/17 12:00:13,12.92,,,,,14/09/2017,121213
c..09.14.17....12.30.13...1,1772,09/14/17 12:30:13,12.944,,,,,14/09/2017,124213
c..09.14.17....01.00.13...1,1773,09/14/17 01:00:13,12.92,,,,,14/09/2017,11213
c..09.14.17....01.30.13...1,1774,09/14/17 01:30:13,12.944,,,,,14/09/2017,14213
c..09.14.17....02.00.13...1,1775,09/14/17 02:00:13,12.968,,,,,14/09/2017,21213
c..09.14.17....02.30.13...1,1776,09/14/17 02:30:13,13.04,,,,,14/09/2017,24213
c..09.14.17....03.00.13...1,1777,09/14/17 03:00:13,13.185,,,,,14/09/2017,31213
c..09.14.17....03.30.13...1,1778,09/14/17 03:30:13,13.137,,,,,14/09/2017,34213
c..09.14.17....04.00.13...1,1779,09/14/17 04:00:13,13.209,,,,,14/09/2017,41213
c..09.14.17....04.30.13...1,1780,09/14/17 04:30:13,13.281,,,,,14/09/2017,44213
c..09.14.17....05.00.13...1,1781,09/14/17 05:00:13,13.233,,,,,14/09/2017,51213
c..09.14.17....05.30.13...1,1782,09/14/17 05:30:13,13.185,,,,,14/09/2017,54213
c..09.14.17....06.00.13...1,1783,09/14/17 06:00:13,13.112,,,,,14/09/2017,61213
c..09.14.17....06.30.13...1,1784,09/14/17 06:30:13,12.944,,,,,14/09/2017,64213
c..09.14.17....07.00.13...1,1785,09/14/17 07:00:13,12.823,,,,,14/09/2017,71213
c..09.14.17....07.30.13...1,1786,09/14/17 07:30:13,12.775,,,,,14/09/2017,74213
c..09.14.17....08.00.13...1,1787,09/14/17 08:00:13,12.751,,,,,14/09/2017,81213
c..09.14.17....08.30.13...1,1788,09/14/17 08:30:13,12.703,,,,,14/09/2017,84213
c..09.14.17....09.00.13...1,1789,09/14/17 09:00:13,12.678,,,,,14/09/2017,91213
c..09.14.17....09.30.13...1,1790,09/14/17 09:30:13,12.654,,,,,14/09/2017,94213
c..09.14.17....10.00.13...1,1791,09/14/17 10:00:13,12.654,,,,,14/09/2017,101213
c..09.14.17....10.30.13...1,1792,09/14/17 10:30:13,12.654,,,,,14/09/2017,104213
c..09.14.17....11.00.13...1,1793,09/14/17 11:00:13,12.63,,,,,14/09/2017,111213
c..09.14.17....11.30.13...1,1794,09/14/17 11:30:13,12.606,,,,,14/09/2017,114213
c..09.15.17....12.00.13..,1795,09/15/17 12:00:13,12.582,,,,,15/09/2017,120013
c..09.15.17....12.30.13..,1796,09/15/17 12:30:13,12.582,,,,,15/09/2017,123013
c..09.15.17....01.00.13..,1797,09/15/17 01:00:13,12.534,,,,,15/09/2017,10013
c..09.15.17....01.30.13..,1798,09/15/17 01:30:13,12.509,,,,,15/09/2017,13013
c..09.15.17....02.00.13..,1799,09/15/17 02:00:13,12.485,,,,,15/09/2017,20013
c..09.15.17....02.30.13..,1800,09/15/17 02:30:13,12.485,,,,,15/09/2017,23013
c..09.15.17....03.00.13..,1801,09/15/17 03:00:13,12.437,,,,,15/09/2017,30013
c..09.15.17....03.30.13..,1802,09/15/17 03:30:13,12.437,,,,,15/09/2017,33013
c..09.15.17....04.00.13..,1803,09/15/17 04:00:13,12.389,,,,,15/09/2017,40013
c..09.15.17....04.30.13..,1804,09/15/17 04:30:13,12.389,,,,,15/09/2017,43013
c..09.15.17....05.00.13..,1805,09/15/17 05:00:13,12.34,,,,,15/09/2017,50013
c..09.15.17....05.30.13..,1806,09/15/17 05:30:13,12.316,,,,,15/09/2017,53013
c..09.15.17....06.00.13..,1807,09/15/17 06:00:13,12.292,,,,,15/09/2017,60013
c..09.15.17....06.30.13..,1808,09/15/17 06:30:13,12.292,,,,,15/09/2017,63013
c..09.15.17....07.00.13..,1809,09/15/17 07:00:13,12.243,,,,,15/09/2017,70013
c..09.15.17....07.30.13..,1810,09/15/17 07:30:13,12.268,,,,,15/09/2017,73013
c..09.15.17....08.00.13..,1811,09/15/17 08:00:13,12.292,,,,,15/09/2017,80013
c..09.15.17....08.30.13..,1812,09/15/17 08:30:13,12.268,,,,,15/09/2017,83013
c..09.15.17....09.00.13..,1813,09/15/17 09:00:13,12.316,,,,,15/09/2017,90013
c..09.15.17....09.30.13..,1814,09/15/17 09:30:13,12.34,,,,,15/09/2017,93013
c..09.15.17....10.00.13..,1815,09/15/17 10:00:13,12.389,,,,,15/09/2017,100013
c..09.15.17....10.30.13..,1816,09/15/17 10:30:13,12.437,,,,,15/09/2017,103013
c..09.15.17....11.00.13..,1817,09/15/17 11:00:13,12.485,,,,,15/09/2017,110013
c..09.15.17....11.30.13..,1818,09/15/17 11:30:13,12.509,,,,,15/09/2017,113013
c..09.15.17....12.00.13...1,1819,09/15/17 12:00:13,12.558,,,,,15/09/2017,121213
c..09.15.17....12.30.13...1,1820,09/15/17 12:30:13,12.63,,,,,15/09/2017,124213
c..09.15.17....01.00.13...1,1821,09/15/17 01:00:13,12.558,,,,,15/09/2017,11213
c..09.15.17....01.30.13...1,1822,09/15/17 01:30:13,12.461,,,,,15/09/2017,14213
c..09.15.17....02.00.13...1,1823,09/15/17 02:00:13,12.558,,,,,15/09/2017,21213
c..09.15.17....02.30.13...1,1824,09/15/17 02:30:13,12.654,,,,,15/09/2017,24213
c..09.15.17....03.00.13...1,1825,09/15/17 03:00:13,12.558,,,,,15/09/2017,31213
c..09.15.17....03.30.13...1,1826,09/15/17 03:30:13,12.63,,,,,15/09/2017,34213
c..09.15.17....04.00.13...1,1827,09/15/17 04:00:13,12.558,,,,,15/09/2017,41213
c..09.15.17....04.30.13...1,1828,09/15/17 04:30:13,12.485,,,,,15/09/2017,44213
c..09.15.17....05.00.13...1,1829,09/15/17 05:00:13,12.509,,,,,15/09/2017,51213
c..09.15.17....05.30.13...1,1830,09/15/17 05:30:13,12.534,,,,,15/09/2017,54213
c..09.15.17....06.00.13...1,1831,09/15/17 06:00:13,12.558,,,,,15/09/2017,61213
c..09.15.17....06.30.13...1,1832,09/15/17 06:30:13,12.461,,,,,15/09/2017,64213
c..09.15.17....07.00.13...1,1833,09/15/17 07:00:13,12.268,,,,,15/09/2017,71213
c..09.15.17....07.30.13...1,1834,09/15/17 07:30:13,12.219,,,,,15/09/2017,74213
c..09.15.17....08.00.13...1,1835,09/15/17 08:00:13,12.195,,,,,15/09/2017,81213
c..09.15.17....08.30.13...1,1836,09/15/17 08:30:13,12.171,,,,,15/09/2017,84213
c..09.15.17....09.00.13...1,1837,09/15/17 09:00:13,12.147,,,,,15/09/2017,91213
c..09.15.17....09.30.13...1,1838,09/15/17 09:30:13,12.171,,,,,15/09/2017,94213
c..09.15.17....10.00.13...1,1839,09/15/17 10:00:13,12.171,,,,,15/09/2017,101213
c..09.15.17....10.30.13...1,1840,09/15/17 10:30:13,12.074,,,,,15/09/2017,104213
c..09.15.17....11.00.13...1,1841,09/15/17 11:00:13,11.929,,,,,15/09/2017,111213
c..09.15.17....11.30.13...1,1842,09/15/17 11:30:13,11.977,,,,,15/09/2017,114213
c..09.16.17....12.00.13..,1843,09/16/17 12:00:13,12.05,,,,,16/09/2017,120013
c..09.16.17....12.30.13..,1844,09/16/17 12:30:13,12.05,,,,,16/09/2017,123013
c..09.16.17....01.00.13..,1845,09/16/17 01:00:13,12.001,,,,,16/09/2017,10013
c..09.16.17....01.30.13..,1846,09/16/17 01:30:13,11.977,,,,,16/09/2017,13013
c..09.16.17....02.00.13..,1847,09/16/17 02:00:13,12.001,,,,,16/09/2017,20013
c..09.16.17....02.30.13..,1848,09/16/17 02:30:13,12.001,,,,,16/09/2017,23013
c..09.16.17....03.00.13..,1849,09/16/17 03:00:13,11.977,,,,,16/09/2017,30013
c..09.16.17....03.30.13..,1850,09/16/17 03:30:13,11.929,,,,,16/09/2017,33013
c..09.16.17....04.00.13..,1851,09/16/17 04:00:13,11.953,,,,,16/09/2017,40013
c..09.16.17....04.30.13..,1852,09/16/17 04:30:13,11.88,,,,,16/09/2017,43013
c..09.16.17....05.00.13..,1853,09/16/17 05:00:13,11.88,,,,,16/09/2017,50013
c..09.16.17....05.30.13..,1854,09/16/17 05:30:13,11.807,,,,,16/09/2017,53013
c..09.16.17....06.00.13..,1855,09/16/17 06:00:13,11.589,,,,,16/09/2017,60013
c..09.16.17....06.30.13..,1856,09/16/17 06:30:13,11.807,,,,,16/09/2017,63013
c..09.16.17....07.00.13..,1857,09/16/17 07:00:13,11.734,,,,,16/09/2017,70013
c..09.16.17....07.30.13..,1858,09/16/17 07:30:13,11.734,,,,,16/09/2017,73013
c..09.16.17....08.00.13..,1859,09/16/17 08:00:13,11.783,,,,,16/09/2017,80013
c..09.16.17....08.30.13..,1860,09/16/17 08:30:13,11.71,,,,,16/09/2017,83013
c..09.16.17....09.00.13..,1861,09/16/17 09:00:13,11.88,,,,,16/09/2017,90013
c..09.16.17....09.30.13..,1862,09/16/17 09:30:13,12.05,,,,,16/09/2017,93013
c..09.16.17....10.00.13..,1863,09/16/17 10:00:13,12.147,,,,,16/09/2017,100013
c..09.16.17....10.30.13..,1864,09/16/17 10:30:13,12.147,,,,,16/09/2017,103013
c..09.16.17....11.00.13..,1865,09/16/17 11:00:13,12.122,,,,,16/09/2017,110013
c..09.16.17....11.30.13..,1866,09/16/17 11:30:13,12.292,,,,,16/09/2017,113013
c..09.16.17....12.00.13...1,1867,09/16/17 12:00:13,12.268,,,,,16/09/2017,121213
c..09.16.17....12.30.13...1,1868,09/16/17 12:30:13,12.461,,,,,16/09/2017,124213
c..09.16.17....01.00.13...1,1869,09/16/17 01:00:13,12.582,,,,,16/09/2017,11213
c..09.16.17....01.30.13...1,1870,09/16/17 01:30:13,13.04,,,,,16/09/2017,14213
c..09.16.17....02.00.13...1,1871,09/16/17 02:00:13,13.185,,,,,16/09/2017,21213
c..09.16.17....02.30.13...1,1872,09/16/17 02:30:13,12.968,,,,,16/09/2017,24213
c..09.16.17....03.00.13...1,1873,09/16/17 03:00:13,12.727,,,,,16/09/2017,31213
c..09.16.17....03.30.13...1,1874,09/16/17 03:30:13,12.896,,,,,16/09/2017,34213
c..09.16.17....04.00.13...1,1875,09/16/17 04:00:13,12.896,,,,,16/09/2017,41213
c..09.16.17....04.30.13...1,1876,09/16/17 04:30:13,12.968,,,,,16/09/2017,44213
c..09.16.17....05.00.13...1,1877,09/16/17 05:00:13,13.016,,,,,16/09/2017,51213
c..09.16.17....05.30.13...1,1878,09/16/17 05:30:13,12.896,,,,,16/09/2017,54213
c..09.16.17....06.00.13...1,1879,09/16/17 06:00:13,12.823,,,,,16/09/2017,61213
c..09.16.17....06.30.13...1,1880,09/16/17 06:30:13,12.63,,,,,16/09/2017,64213
c..09.16.17....07.00.13...1,1881,09/16/17 07:00:13,12.558,,,,,16/09/2017,71213
c..09.16.17....07.30.13...1,1882,09/16/17 07:30:13,12.413,,,,,16/09/2017,74213
c..09.16.17....08.00.13...1,1883,09/16/17 08:00:13,12.195,,,,,16/09/2017,81213
c..09.16.17....08.30.13...1,1884,09/16/17 08:30:13,12.268,,,,,16/09/2017,84213
c..09.16.17....09.00.13...1,1885,09/16/17 09:00:13,12.05,,,,,16/09/2017,91213
c..09.16.17....09.30.13...1,1886,09/16/17 09:30:13,12.001,,,,,16/09/2017,94213
c..09.16.17....10.00.13...1,1887,09/16/17 10:00:13,11.977,,,,,16/09/2017,101213
c..09.16.17....10.30.13...1,1888,09/16/17 10:30:13,12.025,,,,,16/09/2017,104213
c..09.16.17....11.00.13...1,1889,09/16/17 11:00:13,11.904,,,,,16/09/2017,111213
c..09.16.17....11.30.13...1,1890,09/16/17 11:30:13,11.734,,,,,16/09/2017,114213
c..09.17.17....12.00.13..,1891,09/17/17 12:00:13,11.662,,,,,17/09/2017,120013
c..09.17.17....12.30.13..,1892,09/17/17 12:30:13,11.734,,,,,17/09/2017,123013
c..09.17.17....01.00.13..,1893,09/17/17 01:00:13,11.589,,,,,17/09/2017,10013
c..09.17.17....01.30.13..,1894,09/17/17 01:30:13,11.394,,,,,17/09/2017,13013
c..09.17.17....02.00.13..,1895,09/17/17 02:00:13,11.273,,,,,17/09/2017,20013
c..09.17.17....02.30.13..,1896,09/17/17 02:30:13,11.248,,,,,17/09/2017,23013
c..09.17.17....03.00.13..,1897,09/17/17 03:00:13,11.419,,,,,17/09/2017,30013
c..09.17.17....03.30.13..,1898,09/17/17 03:30:13,11.394,,,,,17/09/2017,33013
c..09.17.17....04.00.13..,1899,09/17/17 04:00:13,11.394,,,,,17/09/2017,40013
c..09.17.17....04.30.13..,1900,09/17/17 04:30:13,11.443,,,,,17/09/2017,43013
c..09.17.17....05.00.13..,1901,09/17/17 05:00:13,11.248,,,,,17/09/2017,50013
c..09.17.17....05.30.13..,1902,09/17/17 05:30:13,11.175,,,,,17/09/2017,53013
c..09.17.17....06.00.13..,1903,09/17/17 06:00:13,11.2,,,,,17/09/2017,60013
c..09.17.17....06.30.13..,1904,09/17/17 06:30:13,10.98,,,,,17/09/2017,63013
c..09.17.17....07.00.13..,1905,09/17/17 07:00:13,11.2,,,,,17/09/2017,70013
c..09.17.17....07.30.13..,1906,09/17/17 07:30:13,11.394,,,,,17/09/2017,73013
c..09.17.17....08.00.13..,1907,09/17/17 08:00:13,11.297,,,,,17/09/2017,80013
c..09.17.17....08.30.13..,1908,09/17/17 08:30:13,11.492,,,,,17/09/2017,83013
c..09.17.17....09.00.13..,1909,09/17/17 09:00:13,11.492,,,,,17/09/2017,90013
c..09.17.17....09.30.13..,1910,09/17/17 09:30:13,11.54,,,,,17/09/2017,93013
c..09.17.17....10.00.13..,1911,09/17/17 10:00:13,11.662,,,,,17/09/2017,100013
c..09.17.17....10.30.13..,1912,09/17/17 10:30:13,11.686,,,,,17/09/2017,103013
c..09.17.17....11.00.13..,1913,09/17/17 11:00:13,11.734,,,,,17/09/2017,110013
c..09.17.17....11.30.13..,1914,09/17/17 11:30:13,11.832,,,,,17/09/2017,113013
c..09.17.17....12.00.13...1,1915,09/17/17 12:00:13,12.001,,,,,17/09/2017,121213
c..09.17.17....12.30.13...1,1916,09/17/17 12:30:13,12.122,,,,,17/09/2017,124213
c..09.17.17....01.00.13...1,1917,09/17/17 01:00:13,12.243,,,,,17/09/2017,11213
c..09.17.17....01.30.13...1,1918,09/17/17 01:30:13,12.316,,,,,17/09/2017,14213
c..09.17.17....02.00.13...1,1919,09/17/17 02:00:13,12.461,,,,,17/09/2017,21213
c..09.17.17....02.30.13...1,1920,09/17/17 02:30:13,12.413,,,,,17/09/2017,24213
c..09.17.17....03.00.13...1,1921,09/17/17 03:00:13,12.509,,,,,17/09/2017,31213
c..09.17.17....03.30.13...1,1922,09/17/17 03:30:13,12.364,,,,,17/09/2017,34213
c..09.17.17....04.00.13...1,1923,09/17/17 04:00:13,12.268,,,,,17/09/2017,41213
c..09.17.17....04.30.13...1,1924,09/17/17 04:30:13,12.219,,,,,17/09/2017,44213
c..09.17.17....05.00.13...1,1925,09/17/17 05:00:13,12.243,,,,,17/09/2017,51213
c..09.17.17....05.30.13...1,1926,09/17/17 05:30:13,12.195,,,,,17/09/2017,54213
c..09.17.17....06.00.13...1,1927,09/17/17 06:00:13,12.098,,,,,17/09/2017,61213
c..09.17.17....06.30.13...1,1928,09/17/17 06:30:13,11.88,,,,,17/09/2017,64213
c..09.17.17....07.00.13...1,1929,09/17/17 07:00:13,11.759,,,,,17/09/2017,71213
c..09.17.17....07.30.13...1,1930,09/17/17 07:30:13,11.759,,,,,17/09/2017,74213
c..09.17.17....08.00.13...1,1931,09/17/17 08:00:13,11.71,,,,,17/09/2017,81213
c..09.17.17....08.30.13...1,1932,09/17/17 08:30:13,11.686,,,,,17/09/2017,84213
c..09.17.17....09.00.13...1,1933,09/17/17 09:00:13,11.807,,,,,17/09/2017,91213
c..09.17.17....09.30.13...1,1934,09/17/17 09:30:13,11.783,,,,,17/09/2017,94213
c..09.17.17....10.00.13...1,1935,09/17/17 10:00:13,11.807,,,,,17/09/2017,101213
c..09.17.17....10.30.13...1,1936,09/17/17 10:30:13,11.783,,,,,17/09/2017,104213
c..09.17.17....11.00.13...1,1937,09/17/17 11:00:13,11.637,,,,,17/09/2017,111213
c..09.17.17....11.30.13...1,1938,09/17/17 11:30:13,11.467,,,,,17/09/2017,114213
c..09.18.17....12.00.13..,1939,09/18/17 12:00:13,11.297,,,,,18/09/2017,120013
c..09.18.17....12.30.13..,1940,09/18/17 12:30:13,11.321,,,,,18/09/2017,123013
c..09.18.17....01.00.13..,1941,09/18/17 01:00:13,11.297,,,,,18/09/2017,10013
c..09.18.17....01.30.13..,1942,09/18/17 01:30:13,11.516,,,,,18/09/2017,13013
c..09.18.17....02.00.13..,1943,09/18/17 02:00:13,11.443,,,,,18/09/2017,20013
c..09.18.17....02.30.13..,1944,09/18/17 02:30:13,11.443,,,,,18/09/2017,23013
c..09.18.17....03.00.13..,1945,09/18/17 03:00:13,11.443,,,,,18/09/2017,30013
c..09.18.17....03.30.13..,1946,09/18/17 03:30:13,11.443,,,,,18/09/2017,33013
c..09.18.17....04.00.13..,1947,09/18/17 04:00:13,11.37,,,,,18/09/2017,40013
c..09.18.17....04.30.13..,1948,09/18/17 04:30:13,11.321,,,,,18/09/2017,43013
c..09.18.17....05.00.13..,1949,09/18/17 05:00:13,11.394,,,,,18/09/2017,50013
c..09.18.17....05.30.13..,1950,09/18/17 05:30:13,11.321,,,,,18/09/2017,53013
c..09.18.17....06.00.13..,1951,09/18/17 06:00:13,11.2,,,,,18/09/2017,60013
c..09.18.17....06.30.13..,1952,09/18/17 06:30:13,11.297,,,,,18/09/2017,63013
c..09.18.17....07.00.13..,1953,09/18/17 07:00:13,11.321,,,,,18/09/2017,70013
c..09.18.17....07.30.13..,1954,09/18/17 07:30:13,11.297,,,,,18/09/2017,73013
c..09.18.17....08.00.13..,1955,09/18/17 08:00:13,11.273,,,,,18/09/2017,80013
c..09.18.17....08.30.13..,1956,09/18/17 08:30:13,11.37,,,,,18/09/2017,83013
c..09.18.17....09.00.13..,1957,09/18/17 09:00:13,11.419,,,,,18/09/2017,90013
c..09.18.17....09.30.13..,1958,09/18/17 09:30:13,11.516,,,,,18/09/2017,93013
c..09.18.17....10.00.13..,1959,09/18/17 10:00:13,11.467,,,,,18/09/2017,100013
c..09.18.17....10.30.13..,1960,09/18/17 10:30:13,11.516,,,,,18/09/2017,103013
c..09.18.17....11.00.13..,1961,09/18/17 11:00:13,11.565,,,,,18/09/2017,110013
c..09.18.17....11.30.13..,1962,09/18/17 11:30:13,11.637,,,,,18/09/2017,113013
c..09.18.17....12.00.13...1,1963,09/18/17 12:00:13,11.734,,,,,18/09/2017,121213
c..09.18.17....12.30.13...1,1964,09/18/17 12:30:13,11.759,,,,,18/09/2017,124213
c..09.18.17....01.00.13...1,1965,09/18/17 01:00:13,11.807,,,,,18/09/2017,11213
c..09.18.17....01.30.13...1,1966,09/18/17 01:30:13,11.953,,,,,18/09/2017,14213
c..09.18.17....02.00.13...1,1967,09/18/17 02:00:13,11.904,,,,,18/09/2017,21213
c..09.18.17....02.30.13...1,1968,09/18/17 02:30:13,11.929,,,,,18/09/2017,24213
c..09.18.17....03.00.13...1,1969,09/18/17 03:00:13,11.953,,,,,18/09/2017,31213
c..09.18.17....03.30.13...1,1970,09/18/17 03:30:13,12.001,,,,,18/09/2017,34213
c..09.18.17....04.00.13...1,1971,09/18/17 04:00:13,12.001,,,,,18/09/2017,41213
c..09.18.17....04.30.13...1,1972,09/18/17 04:30:13,12.074,,,,,18/09/2017,44213
c..09.18.17....05.00.13...1,1973,09/18/17 05:00:13,11.807,,,,,18/09/2017,51213
c..09.18.17....05.30.13...1,1974,09/18/17 05:30:13,11.832,,,,,18/09/2017,54213
c..09.18.17....06.00.13...1,1975,09/18/17 06:00:13,11.807,,,,,18/09/2017,61213
c..09.18.17....06.30.13...1,1976,09/18/17 06:30:13,11.759,,,,,18/09/2017,64213
c..09.18.17....07.00.13...1,1977,09/18/17 07:00:13,11.686,,,,,18/09/2017,71213
c..09.18.17....07.30.13...1,1978,09/18/17 07:30:13,11.637,,,,,18/09/2017,74213
c..09.18.17....08.00.13...1,1979,09/18/17 08:00:13,11.589,,,,,18/09/2017,81213
c..09.18.17....08.30.13...1,1980,09/18/17 08:30:13,11.565,,,,,18/09/2017,84213
c..09.18.17....09.00.13...1,1981,09/18/17 09:00:13,11.467,,,,,18/09/2017,91213
c..09.18.17....09.30.13...1,1982,09/18/17 09:30:13,11.492,,,,,18/09/2017,94213
c..09.18.17....10.00.13...1,1983,09/18/17 10:00:13,11.467,,,,,18/09/2017,101213
c..09.18.17....10.30.13...1,1984,09/18/17 10:30:13,11.467,,,,,18/09/2017,104213
