,X.,Date_Time,Temp,Batt..V..,Coupler.Detached..,Coupler.Attached..,Stopped..,End.Of.File..,Date,Time
c..07.01.2012....00.19..,14433,07/01/2012 00:19,16.177,3.6,,,,,01/07/2012,19
c..07.01.2012....00.49..,14434,07/01/2012 00:49,16.177,3.6,,,,,01/07/2012,49
c..07.01.2012....01.19..,14435,07/01/2012 01:19,16.106,3.6,,,,,01/07/2012,119
c..07.01.2012....01.49..,14436,07/01/2012 01:49,16.034,3.6,,,,,01/07/2012,149
c..07.01.2012....02.19..,14437,07/01/2012 02:19,15.963,3.6,,,,,01/07/2012,219
c..07.01.2012....02.49..,14438,07/01/2012 02:49,15.915,3.6,,,,,01/07/2012,249
c..07.01.2012....03.19..,14439,07/01/2012 03:19,15.772,3.6,,,,,01/07/2012,319
c..07.01.2012....03.49..,14440,07/01/2012 03:49,15.724,3.6,,,,,01/07/2012,349
c..07.01.2012....04.19..,14441,07/01/2012 04:19,15.724,3.6,,,,,01/07/2012,419
c..07.01.2012....04.49..,14442,07/01/2012 04:49,15.676,3.6,,,,,01/07/2012,449
c..07.01.2012....05.19..,14443,07/01/2012 05:19,15.629,3.6,,,,,01/07/2012,519
c..07.01.2012....05.49..,14444,07/01/2012 05:49,15.533,3.6,,,,,01/07/2012,549
c..07.01.2012....06.19..,14445,07/01/2012 06:19,15.485,3.6,,,,,01/07/2012,619
c..07.01.2012....06.49..,14446,07/01/2012 06:49,15.461,3.6,,,,,01/07/2012,649
c..07.01.2012....07.19..,14447,07/01/2012 07:19,15.438,3.6,,,,,01/07/2012,719
c..07.01.2012....07.49..,14448,07/01/2012 07:49,15.39,3.6,,,,,01/07/2012,749
c..07.01.2012....08.19..,14449,07/01/2012 08:19,15.342,3.6,,,,,01/07/2012,819
c..07.01.2012....08.49..,14450,07/01/2012 08:49,15.294,3.6,,,,,01/07/2012,849
c..07.01.2012....09.19..,14451,07/01/2012 09:19,15.27,3.6,,,,,01/07/2012,919
c..07.01.2012....09.49..,14452,07/01/2012 09:49,15.223,3.6,,,,,01/07/2012,949
c..07.01.2012....10.19..,14453,07/01/2012 10:19,15.175,3.6,,,,,01/07/2012,1019
c..07.01.2012....10.49..,14454,07/01/2012 10:49,15.103,3.6,,,,,01/07/2012,1049
c..07.01.2012....11.19..,14455,07/01/2012 11:19,15.055,3.6,,,,,01/07/2012,1119
c..07.01.2012....11.49..,14456,07/01/2012 11:49,15.008,3.63,,,,,01/07/2012,1149
c..07.01.2012....12.19..,14457,07/01/2012 12:19,14.936,3.63,,,,,01/07/2012,1219
c..07.01.2012....12.49..,14458,07/01/2012 12:49,14.912,3.63,,,,,01/07/2012,1249
c..07.01.2012....13.19..,14459,07/01/2012 13:19,14.864,3.63,,,,,01/07/2012,1319
c..07.01.2012....13.49..,14460,07/01/2012 13:49,14.84,3.63,,,,,01/07/2012,1349
c..07.01.2012....14.19..,14461,07/01/2012 14:19,14.768,3.63,,,,,01/07/2012,1419
c..07.01.2012....14.49..,14462,07/01/2012 14:49,14.721,3.63,,,,,01/07/2012,1449
c..07.01.2012....15.19..,14463,07/01/2012 15:19,14.697,3.63,,,,,01/07/2012,1519
c..07.01.2012....15.49..,14464,07/01/2012 15:49,14.721,3.63,,,,,01/07/2012,1549
c..07.01.2012....16.19..,14465,07/01/2012 16:19,14.697,3.63,,,,,01/07/2012,1619
c..07.01.2012....16.49..,14466,07/01/2012 16:49,14.625,3.63,,,,,01/07/2012,1649
c..07.01.2012....17.19..,14467,07/01/2012 17:19,14.577,3.63,,,,,01/07/2012,1719
c..07.01.2012....17.49..,14468,07/01/2012 17:49,14.553,3.63,,,,,01/07/2012,1749
c..07.01.2012....18.19..,14469,07/01/2012 18:19,14.481,3.63,,,,,01/07/2012,1819
c..07.01.2012....18.49..,14470,07/01/2012 18:49,14.433,3.63,,,,,01/07/2012,1849
c..07.01.2012....19.19..,14471,07/01/2012 19:19,14.433,3.63,,,,,01/07/2012,1919
c..07.01.2012....19.49..,14472,07/01/2012 19:49,14.337,3.63,,,,,01/07/2012,1949
c..07.01.2012....20.19..,14473,07/01/2012 20:19,14.002,3.63,,,,,01/07/2012,2019
c..07.01.2012....20.49..,14474,07/01/2012 20:49,14.242,3.63,,,,,01/07/2012,2049
c..07.01.2012....21.19..,14475,07/01/2012 21:19,13.93,3.63,,,,,01/07/2012,2119
c..07.01.2012....21.49..,14476,07/01/2012 21:49,13.882,3.63,,,,,01/07/2012,2149
c..07.01.2012....22.19..,14477,07/01/2012 22:19,14.098,3.63,,,,,01/07/2012,2219
c..07.01.2012....22.49..,14478,07/01/2012 22:49,14.05,3.63,,,,,01/07/2012,2249
c..07.01.2012....23.19..,14479,07/01/2012 23:19,13.738,3.63,,,,,01/07/2012,2319
c..07.01.2012....23.49..,14480,07/01/2012 23:49,13.978,3.63,,,,,01/07/2012,2349
c..07.02.2012....00.19..,14481,07/02/2012 00:19,14.146,3.63,,,,,02/07/2012,19
c..07.02.2012....00.49..,14482,07/02/2012 00:49,14.146,3.63,,,,,02/07/2012,49
c..07.02.2012....01.19..,14483,07/02/2012 01:19,14.098,3.63,,,,,02/07/2012,119
c..07.02.2012....01.49..,14484,07/02/2012 01:49,14.05,3.63,,,,,02/07/2012,149
c..07.02.2012....02.19..,14485,07/02/2012 02:19,14.05,3.6,,,,,02/07/2012,219
c..07.02.2012....02.49..,14486,07/02/2012 02:49,13.978,3.63,,,,,02/07/2012,249
c..07.02.2012....03.19..,14487,07/02/2012 03:19,13.882,3.63,,,,,02/07/2012,319
c..07.02.2012....03.49..,14488,07/02/2012 03:49,13.978,3.63,,,,,02/07/2012,349
c..07.02.2012....04.19..,14489,07/02/2012 04:19,13.978,3.63,,,,,02/07/2012,419
c..07.02.2012....04.49..,14490,07/02/2012 04:49,13.93,3.63,,,,,02/07/2012,449
c..07.02.2012....05.19..,14491,07/02/2012 05:19,13.978,3.63,,,,,02/07/2012,519
c..07.02.2012....05.49..,14492,07/02/2012 05:49,13.906,3.63,,,,,02/07/2012,549
c..07.02.2012....06.19..,14493,07/02/2012 06:19,13.882,3.63,,,,,02/07/2012,619
c..07.02.2012....06.49..,14494,07/02/2012 06:49,13.81,3.63,,,,,02/07/2012,649
c..07.02.2012....07.19..,14495,07/02/2012 07:19,13.786,3.63,,,,,02/07/2012,719
c..07.02.2012....07.49..,14496,07/02/2012 07:49,13.906,3.63,,,,,02/07/2012,749
c..07.02.2012....08.19..,14497,07/02/2012 08:19,14.074,3.63,,,,,02/07/2012,819
c..07.02.2012....08.49..,14498,07/02/2012 08:49,14.17,3.63,,,,,02/07/2012,849
c..07.02.2012....09.19..,14499,07/02/2012 09:19,14.314,3.63,,,,,02/07/2012,919
c..07.02.2012....09.49..,14500,07/02/2012 09:49,14.601,3.63,,,,,02/07/2012,949
c..07.02.2012....10.19..,14501,07/02/2012 10:19,14.792,3.63,,,,,02/07/2012,1019
c..07.02.2012....10.49..,14502,07/02/2012 10:49,14.888,3.63,,,,,02/07/2012,1049
c..07.02.2012....11.19..,14503,07/02/2012 11:19,14.816,3.63,,,,,02/07/2012,1119
c..07.02.2012....11.49..,14504,07/02/2012 11:49,15.008,3.63,,,,,02/07/2012,1149
c..07.02.2012....12.19..,14505,07/02/2012 12:19,15.031,3.63,,,,,02/07/2012,1219
c..07.02.2012....12.49..,14506,07/02/2012 12:49,15.055,3.6,,,,,02/07/2012,1249
c..07.02.2012....13.19..,14507,07/02/2012 13:19,15.031,3.63,,,,,02/07/2012,1319
c..07.02.2012....13.49..,14508,07/02/2012 13:49,15.055,3.6,,,,,02/07/2012,1349
c..07.02.2012....14.19..,14509,07/02/2012 14:19,15.199,3.6,,,,,02/07/2012,1419
c..07.02.2012....14.49..,14510,07/02/2012 14:49,15.342,3.6,,,,,02/07/2012,1449
c..07.02.2012....15.19..,14511,07/02/2012 15:19,15.247,3.6,,,,,02/07/2012,1519
c..07.02.2012....15.49..,14512,07/02/2012 15:49,15.27,3.6,,,,,02/07/2012,1549
c..07.02.2012....16.19..,14513,07/02/2012 16:19,15.366,3.6,,,,,02/07/2012,1619
c..07.02.2012....16.49..,14514,07/02/2012 16:49,15.461,3.6,,,,,02/07/2012,1649
c..07.02.2012....17.19..,14515,07/02/2012 17:19,15.533,3.6,,,,,02/07/2012,1719
c..07.02.2012....17.49..,14516,07/02/2012 17:49,15.652,3.6,,,,,02/07/2012,1749
c..07.02.2012....18.19..,14517,07/02/2012 18:19,15.533,3.6,,,,,02/07/2012,1819
c..07.02.2012....18.49..,14518,07/02/2012 18:49,15.414,3.6,,,,,02/07/2012,1849
c..07.02.2012....19.19..,14519,07/02/2012 19:19,15.39,3.6,,,,,02/07/2012,1919
c..07.02.2012....19.49..,14520,07/02/2012 19:49,15.294,3.6,,,,,02/07/2012,1949
c..07.02.2012....20.19..,14521,07/02/2012 20:19,15.175,3.6,,,,,02/07/2012,2019
c..07.02.2012....20.49..,14522,07/02/2012 20:49,15.127,3.6,,,,,02/07/2012,2049
c..07.02.2012....21.19..,14523,07/02/2012 21:19,14.984,3.63,,,,,02/07/2012,2119
c..07.02.2012....21.49..,14524,07/02/2012 21:49,14.96,3.63,,,,,02/07/2012,2149
c..07.02.2012....22.19..,14525,07/02/2012 22:19,15.008,3.63,,,,,02/07/2012,2219
c..07.02.2012....22.49..,14526,07/02/2012 22:49,15.055,3.6,,,,,02/07/2012,2249
c..07.02.2012....23.19..,14527,07/02/2012 23:19,14.936,3.63,,,,,02/07/2012,2319
c..07.02.2012....23.49..,14528,07/02/2012 23:49,14.816,3.63,,,,,02/07/2012,2349
c..07.03.2012....00.19..,14529,07/03/2012 00:19,14.721,3.63,,,,,03/07/2012,19
c..07.03.2012....00.49..,14530,07/03/2012 00:49,14.864,3.63,,,,,03/07/2012,49
c..07.03.2012....01.19..,14531,07/03/2012 01:19,14.816,3.63,,,,,03/07/2012,119
c..07.03.2012....01.49..,14532,07/03/2012 01:49,14.697,3.63,,,,,03/07/2012,149
c..07.03.2012....02.19..,14533,07/03/2012 02:19,14.697,3.63,,,,,03/07/2012,219
c..07.03.2012....02.49..,14534,07/03/2012 02:49,14.649,3.63,,,,,03/07/2012,249
c..07.03.2012....03.19..,14535,07/03/2012 03:19,14.697,3.63,,,,,03/07/2012,319
c..07.03.2012....03.49..,14536,07/03/2012 03:49,14.337,3.63,,,,,03/07/2012,349
c..07.03.2012....04.19..,14537,07/03/2012 04:19,14.05,3.63,,,,,03/07/2012,419
c..07.03.2012....04.49..,14538,07/03/2012 04:49,13.81,3.63,,,,,03/07/2012,449
c..07.03.2012....05.19..,14539,07/03/2012 05:19,13.81,3.63,,,,,03/07/2012,519
c..07.03.2012....05.49..,14540,07/03/2012 05:49,13.858,3.63,,,,,03/07/2012,549
c..07.03.2012....06.19..,14541,07/03/2012 06:19,13.738,3.63,,,,,03/07/2012,619
c..07.03.2012....06.49..,14542,07/03/2012 06:49,13.714,3.63,,,,,03/07/2012,649
c..07.03.2012....07.19..,14543,07/03/2012 07:19,14.026,3.63,,,,,03/07/2012,719
c..07.03.2012....07.49..,14544,07/03/2012 07:49,14.098,3.63,,,,,03/07/2012,749
c..07.03.2012....08.19..,14545,07/03/2012 08:19,14.266,3.63,,,,,03/07/2012,819
c..07.03.2012....08.49..,14546,07/03/2012 08:49,14.721,3.63,,,,,03/07/2012,849
c..07.03.2012....09.19..,14547,07/03/2012 09:19,14.96,3.63,,,,,03/07/2012,919
c..07.03.2012....09.49..,14548,07/03/2012 09:49,15.031,3.63,,,,,03/07/2012,949
c..07.03.2012....10.19..,14549,07/03/2012 10:19,15.175,3.6,,,,,03/07/2012,1019
c..07.03.2012....10.49..,14550,07/03/2012 10:49,15.223,3.6,,,,,03/07/2012,1049
c..07.03.2012....11.19..,14551,07/03/2012 11:19,15.294,3.6,,,,,03/07/2012,1119
c..07.03.2012....11.49..,14552,07/03/2012 11:49,15.294,3.6,,,,,03/07/2012,1149
c..07.03.2012....12.19..,14553,07/03/2012 12:19,15.223,3.6,,,,,03/07/2012,1219
c..07.03.2012....12.49..,14554,07/03/2012 12:49,15.342,3.6,,,,,03/07/2012,1249
c..07.03.2012....13.19..,14555,07/03/2012 13:19,15.438,3.6,,,,,03/07/2012,1319
c..07.03.2012....13.49..,14556,07/03/2012 13:49,15.605,3.6,,,,,03/07/2012,1349
c..07.03.2012....14.19..,14557,07/03/2012 14:19,15.509,3.6,,,,,03/07/2012,1419
c..07.03.2012....14.49..,14558,07/03/2012 14:49,15.533,3.6,,,,,03/07/2012,1449
c..07.03.2012....15.19..,14559,07/03/2012 15:19,15.605,3.6,,,,,03/07/2012,1519
c..07.03.2012....15.49..,14560,07/03/2012 15:49,15.652,3.6,,,,,03/07/2012,1549
c..07.03.2012....16.19..,14561,07/03/2012 16:19,15.724,3.6,,,,,03/07/2012,1619
c..07.03.2012....16.49..,14562,07/03/2012 16:49,15.748,3.6,,,,,03/07/2012,1649
c..07.03.2012....17.19..,14563,07/03/2012 17:19,15.772,3.6,,,,,03/07/2012,1719
c..07.03.2012....17.49..,14564,07/03/2012 17:49,15.796,3.6,,,,,03/07/2012,1749
c..07.03.2012....18.19..,14565,07/03/2012 18:19,15.843,3.6,,,,,03/07/2012,1819
c..07.03.2012....18.49..,14566,07/03/2012 18:49,15.843,3.6,,,,,03/07/2012,1849
c..07.03.2012....19.19..,14567,07/03/2012 19:19,15.819,3.6,,,,,03/07/2012,1919
c..07.03.2012....19.49..,14568,07/03/2012 19:49,15.581,3.6,,,,,03/07/2012,1949
c..07.03.2012....20.19..,14569,07/03/2012 20:19,15.485,3.6,,,,,03/07/2012,2019
c..07.03.2012....20.49..,14570,07/03/2012 20:49,15.342,3.6,,,,,03/07/2012,2049
c..07.03.2012....21.19..,14571,07/03/2012 21:19,15.342,3.6,,,,,03/07/2012,2119
c..07.03.2012....21.49..,14572,07/03/2012 21:49,15.342,3.6,,,,,03/07/2012,2149
c..07.03.2012....22.19..,14573,07/03/2012 22:19,15.485,3.6,,,,,03/07/2012,2219
c..07.03.2012....22.49..,14574,07/03/2012 22:49,15.605,3.6,,,,,03/07/2012,2249
c..07.03.2012....23.19..,14575,07/03/2012 23:19,15.652,3.6,,,,,03/07/2012,2319
c..07.03.2012....23.49..,14576,07/03/2012 23:49,15.629,3.6,,,,,03/07/2012,2349
c..07.04.2012....00.19..,14577,07/04/2012 00:19,15.509,3.6,,,,,04/07/2012,19
c..07.04.2012....00.49..,14578,07/04/2012 00:49,15.342,3.6,,,,,04/07/2012,49
c..07.04.2012....01.19..,14579,07/04/2012 01:19,14.864,3.63,,,,,04/07/2012,119
c..07.04.2012....01.49..,14580,07/04/2012 01:49,14.936,3.63,,,,,04/07/2012,149
c..07.04.2012....02.19..,14581,07/04/2012 02:19,15.151,3.6,,,,,04/07/2012,219
c..07.04.2012....02.49..,14582,07/04/2012 02:49,15.031,3.63,,,,,04/07/2012,249
c..07.04.2012....03.19..,14583,07/04/2012 03:19,14.936,3.63,,,,,04/07/2012,319
c..07.04.2012....03.49..,14584,07/04/2012 03:49,14.745,3.63,,,,,04/07/2012,349
c..07.04.2012....04.19..,14585,07/04/2012 04:19,14.481,3.63,,,,,04/07/2012,419
c..07.04.2012....04.49..,14586,07/04/2012 04:49,14.505,3.63,,,,,04/07/2012,449
c..07.04.2012....05.19..,14587,07/04/2012 05:19,14.337,3.63,,,,,04/07/2012,519
c..07.04.2012....05.49..,14588,07/04/2012 05:49,14.266,3.63,,,,,04/07/2012,549
c..07.04.2012....06.19..,14589,07/04/2012 06:19,14.314,3.63,,,,,04/07/2012,619
c..07.04.2012....06.49..,14590,07/04/2012 06:49,14.481,3.63,,,,,04/07/2012,649
c..07.04.2012....07.19..,14591,07/04/2012 07:19,14.505,3.63,,,,,04/07/2012,719
c..07.04.2012....07.49..,14592,07/04/2012 07:49,14.577,3.63,,,,,04/07/2012,749
c..07.04.2012....08.19..,14593,07/04/2012 08:19,14.912,3.63,,,,,04/07/2012,819
c..07.04.2012....08.49..,14594,07/04/2012 08:49,15.199,3.6,,,,,04/07/2012,849
c..07.04.2012....09.19..,14595,07/04/2012 09:19,15.414,3.6,,,,,04/07/2012,919
c..07.04.2012....09.49..,14596,07/04/2012 09:49,15.509,3.6,,,,,04/07/2012,949
c..07.04.2012....10.19..,14597,07/04/2012 10:19,15.652,3.6,,,,,04/07/2012,1019
c..07.04.2012....10.49..,14598,07/04/2012 10:49,15.772,3.6,,,,,04/07/2012,1049
c..07.04.2012....11.19..,14599,07/04/2012 11:19,15.772,3.6,,,,,04/07/2012,1119
c..07.04.2012....11.49..,14600,07/04/2012 11:49,15.867,3.6,,,,,04/07/2012,1149
c..07.04.2012....12.19..,14601,07/04/2012 12:19,16.034,3.6,,,,,04/07/2012,1219
c..07.04.2012....12.49..,14602,07/04/2012 12:49,15.867,3.6,,,,,04/07/2012,1249
c..07.04.2012....13.19..,14603,07/04/2012 13:19,15.796,3.6,,,,,04/07/2012,1319
c..07.04.2012....13.49..,14604,07/04/2012 13:49,15.796,3.6,,,,,04/07/2012,1349
c..07.04.2012....14.19..,14605,07/04/2012 14:19,15.796,3.6,,,,,04/07/2012,1419
c..07.04.2012....14.49..,14606,07/04/2012 14:49,15.772,3.6,,,,,04/07/2012,1449
c..07.04.2012....15.19..,14607,07/04/2012 15:19,15.772,3.6,,,,,04/07/2012,1519
c..07.04.2012....15.49..,14608,07/04/2012 15:49,15.891,3.6,,,,,04/07/2012,1549
c..07.04.2012....16.19..,14609,07/04/2012 16:19,16.01,3.6,,,,,04/07/2012,1619
c..07.04.2012....16.49..,14610,07/04/2012 16:49,16.034,3.6,,,,,04/07/2012,1649
c..07.04.2012....17.19..,14611,07/04/2012 17:19,15.939,3.6,,,,,04/07/2012,1719
c..07.04.2012....17.49..,14612,07/04/2012 17:49,15.891,3.6,,,,,04/07/2012,1749
c..07.04.2012....18.19..,14613,07/04/2012 18:19,15.891,3.6,,,,,04/07/2012,1819
c..07.04.2012....18.49..,14614,07/04/2012 18:49,15.867,3.6,,,,,04/07/2012,1849
c..07.04.2012....19.19..,14615,07/04/2012 19:19,15.843,3.6,,,,,04/07/2012,1919
c..07.04.2012....19.49..,14616,07/04/2012 19:49,15.843,3.6,,,,,04/07/2012,1949
c..07.04.2012....20.19..,14617,07/04/2012 20:19,15.796,3.6,,,,,04/07/2012,2019
c..07.04.2012....20.49..,14618,07/04/2012 20:49,15.796,3.6,,,,,04/07/2012,2049
c..07.04.2012....21.19..,14619,07/04/2012 21:19,15.772,3.6,,,,,04/07/2012,2119
c..07.04.2012....21.49..,14620,07/04/2012 21:49,15.7,3.6,,,,,04/07/2012,2149
c..07.04.2012....22.19..,14621,07/04/2012 22:19,15.676,3.6,,,,,04/07/2012,2219
c..07.04.2012....22.49..,14622,07/04/2012 22:49,15.652,3.6,,,,,04/07/2012,2249
c..07.04.2012....23.19..,14623,07/04/2012 23:19,15.652,3.6,,,,,04/07/2012,2319
c..07.04.2012....23.49..,14624,07/04/2012 23:49,15.629,3.6,,,,,04/07/2012,2349
c..07.05.2012....00.19..,14625,07/05/2012 00:19,15.605,3.6,,,,,05/07/2012,19
c..07.05.2012....00.49..,14626,07/05/2012 00:49,15.533,3.6,,,,,05/07/2012,49
c..07.05.2012....01.19..,14627,07/05/2012 01:19,15.438,3.6,,,,,05/07/2012,119
c..07.05.2012....01.49..,14628,07/05/2012 01:49,15.438,3.6,,,,,05/07/2012,149
c..07.05.2012....02.19..,14629,07/05/2012 02:19,15.366,3.6,,,,,05/07/2012,219
c..07.05.2012....02.49..,14630,07/05/2012 02:49,15.366,3.6,,,,,05/07/2012,249
c..07.05.2012....03.19..,14631,07/05/2012 03:19,15.366,3.6,,,,,05/07/2012,319
c..07.05.2012....03.49..,14632,07/05/2012 03:49,15.342,3.6,,,,,05/07/2012,349
c..07.05.2012....04.19..,14633,07/05/2012 04:19,15.294,3.6,,,,,05/07/2012,419
c..07.05.2012....04.49..,14634,07/05/2012 04:49,15.366,3.6,,,,,05/07/2012,449
c..07.05.2012....05.19..,14635,07/05/2012 05:19,15.318,3.6,,,,,05/07/2012,519
c..07.05.2012....05.49..,14636,07/05/2012 05:49,15.294,3.6,,,,,05/07/2012,549
c..07.05.2012....06.19..,14637,07/05/2012 06:19,15.294,3.6,,,,,05/07/2012,619
c..07.05.2012....06.49..,14638,07/05/2012 06:49,15.127,3.6,,,,,05/07/2012,649
c..07.05.2012....07.19..,14639,07/05/2012 07:19,14.96,3.63,,,,,05/07/2012,719
c..07.05.2012....07.49..,14640,07/05/2012 07:49,15.127,3.6,,,,,05/07/2012,749
c..07.05.2012....08.19..,14641,07/05/2012 08:19,15.223,3.6,,,,,05/07/2012,819
c..07.05.2012....08.49..,14642,07/05/2012 08:49,15.247,3.6,,,,,05/07/2012,849
c..07.05.2012....09.19..,14643,07/05/2012 09:19,15.247,3.6,,,,,05/07/2012,919
c..07.05.2012....09.49..,14644,07/05/2012 09:49,15.223,3.6,,,,,05/07/2012,949
c..07.05.2012....10.19..,14645,07/05/2012 10:19,15.294,3.6,,,,,05/07/2012,1019
c..07.05.2012....10.49..,14646,07/05/2012 10:49,15.342,3.6,,,,,05/07/2012,1049
c..07.05.2012....11.19..,14647,07/05/2012 11:19,15.294,3.6,,,,,05/07/2012,1119
c..07.05.2012....11.49..,14648,07/05/2012 11:49,15.247,3.6,,,,,05/07/2012,1149
c..07.05.2012....12.19..,14649,07/05/2012 12:19,15.199,3.6,,,,,05/07/2012,1219
c..07.05.2012....12.49..,14650,07/05/2012 12:49,15.414,3.6,,,,,05/07/2012,1249
c..07.05.2012....13.19..,14651,07/05/2012 13:19,15.461,3.6,,,,,05/07/2012,1319
c..07.05.2012....13.49..,14652,07/05/2012 13:49,15.533,3.6,,,,,05/07/2012,1349
c..07.05.2012....14.19..,14653,07/05/2012 14:19,15.509,3.6,,,,,05/07/2012,1419
c..07.05.2012....14.49..,14654,07/05/2012 14:49,15.629,3.6,,,,,05/07/2012,1449
c..07.05.2012....15.19..,14655,07/05/2012 15:19,15.605,3.6,,,,,05/07/2012,1519
c..07.05.2012....15.49..,14656,07/05/2012 15:49,15.581,3.6,,,,,05/07/2012,1549
c..07.05.2012....16.19..,14657,07/05/2012 16:19,15.629,3.6,,,,,05/07/2012,1619
c..07.05.2012....16.49..,14658,07/05/2012 16:49,15.629,3.6,,,,,05/07/2012,1649
c..07.05.2012....17.19..,14659,07/05/2012 17:19,15.533,3.6,,,,,05/07/2012,1719
c..07.05.2012....17.49..,14660,07/05/2012 17:49,15.629,3.6,,,,,05/07/2012,1749
c..07.05.2012....18.19..,14661,07/05/2012 18:19,15.509,3.6,,,,,05/07/2012,1819
c..07.05.2012....18.49..,14662,07/05/2012 18:49,15.533,3.6,,,,,05/07/2012,1849
c..07.05.2012....19.19..,14663,07/05/2012 19:19,15.39,3.6,,,,,05/07/2012,1919
c..07.05.2012....19.49..,14664,07/05/2012 19:49,15.461,3.6,,,,,05/07/2012,1949
c..07.05.2012....20.19..,14665,07/05/2012 20:19,15.414,3.6,,,,,05/07/2012,2019
c..07.05.2012....20.49..,14666,07/05/2012 20:49,15.414,3.6,,,,,05/07/2012,2049
c..07.05.2012....21.19..,14667,07/05/2012 21:19,15.318,3.6,,,,,05/07/2012,2119
c..07.05.2012....21.49..,14668,07/05/2012 21:49,15.247,3.6,,,,,05/07/2012,2149
c..07.05.2012....22.19..,14669,07/05/2012 22:19,15.247,3.6,,,,,05/07/2012,2219
c..07.05.2012....22.49..,14670,07/05/2012 22:49,15.223,3.6,,,,,05/07/2012,2249
c..07.05.2012....23.19..,14671,07/05/2012 23:19,15.151,3.6,,,,,05/07/2012,2319
c..07.05.2012....23.49..,14672,07/05/2012 23:49,14.84,3.63,,,,,05/07/2012,2349
c..07.06.2012....00.19..,14673,07/06/2012 00:19,14.96,3.63,,,,,06/07/2012,19
c..07.06.2012....00.49..,14674,07/06/2012 00:49,14.984,3.63,,,,,06/07/2012,49
c..07.06.2012....01.19..,14675,07/06/2012 01:19,14.96,3.63,,,,,06/07/2012,119
c..07.06.2012....01.49..,14676,07/06/2012 01:49,14.912,3.63,,,,,06/07/2012,149
c..07.06.2012....02.19..,14677,07/06/2012 02:19,14.888,3.63,,,,,06/07/2012,219
c..07.06.2012....02.49..,14678,07/06/2012 02:49,14.768,3.63,,,,,06/07/2012,249
c..07.06.2012....03.19..,14679,07/06/2012 03:19,14.673,3.63,,,,,06/07/2012,319
c..07.06.2012....03.49..,14680,07/06/2012 03:49,14.745,3.63,,,,,06/07/2012,349
c..07.06.2012....04.19..,14681,07/06/2012 04:19,14.697,3.63,,,,,06/07/2012,419
c..07.06.2012....04.49..,14682,07/06/2012 04:49,14.721,3.63,,,,,06/07/2012,449
c..07.06.2012....05.19..,14683,07/06/2012 05:19,14.721,3.63,,,,,06/07/2012,519
c..07.06.2012....05.49..,14684,07/06/2012 05:49,14.529,3.63,,,,,06/07/2012,549
c..07.06.2012....06.19..,14685,07/06/2012 06:19,14.242,3.63,,,,,06/07/2012,619
c..07.06.2012....06.49..,14686,07/06/2012 06:49,14.505,3.63,,,,,06/07/2012,649
c..07.06.2012....07.19..,14687,07/06/2012 07:19,14.457,3.63,,,,,06/07/2012,719
c..07.06.2012....07.49..,14688,07/06/2012 07:49,14.697,3.63,,,,,06/07/2012,749
c..07.06.2012....08.19..,14689,07/06/2012 08:19,14.433,3.63,,,,,06/07/2012,819
c..07.06.2012....08.49..,14690,07/06/2012 08:49,14.481,3.63,,,,,06/07/2012,849
c..07.06.2012....09.19..,14691,07/06/2012 09:19,14.721,3.63,,,,,06/07/2012,919
c..07.06.2012....09.49..,14692,07/06/2012 09:49,14.912,3.63,,,,,06/07/2012,949
c..07.06.2012....10.19..,14693,07/06/2012 10:19,15.127,3.6,,,,,06/07/2012,1019
c..07.06.2012....10.49..,14694,07/06/2012 10:49,15.127,3.6,,,,,06/07/2012,1049
c..07.06.2012....11.19..,14695,07/06/2012 11:19,15.103,3.6,,,,,06/07/2012,1119
c..07.06.2012....11.49..,14696,07/06/2012 11:49,15.079,3.6,,,,,06/07/2012,1149
c..07.06.2012....12.19..,14697,07/06/2012 12:19,15.127,3.6,,,,,06/07/2012,1219
c..07.06.2012....12.49..,14698,07/06/2012 12:49,15.103,3.6,,,,,06/07/2012,1249
c..07.06.2012....13.19..,14699,07/06/2012 13:19,15.031,3.63,,,,,06/07/2012,1319
c..07.06.2012....13.49..,14700,07/06/2012 13:49,14.984,3.63,,,,,06/07/2012,1349
c..07.06.2012....14.19..,14701,07/06/2012 14:19,15.031,3.63,,,,,06/07/2012,1419
c..07.06.2012....14.49..,14702,07/06/2012 14:49,15.127,3.6,,,,,06/07/2012,1449
c..07.06.2012....15.19..,14703,07/06/2012 15:19,15.151,3.6,,,,,06/07/2012,1519
c..07.06.2012....15.49..,14704,07/06/2012 15:49,15.223,3.6,,,,,06/07/2012,1549
c..07.06.2012....16.19..,14705,07/06/2012 16:19,15.223,3.6,,,,,06/07/2012,1619
c..07.06.2012....16.49..,14706,07/06/2012 16:49,15.199,3.6,,,,,06/07/2012,1649
c..07.06.2012....17.19..,14707,07/06/2012 17:19,15.103,3.6,,,,,06/07/2012,1719
c..07.06.2012....17.49..,14708,07/06/2012 17:49,15.103,3.6,,,,,06/07/2012,1749
c..07.06.2012....18.19..,14709,07/06/2012 18:19,15.199,3.6,,,,,06/07/2012,1819
c..07.06.2012....18.49..,14710,07/06/2012 18:49,15.175,3.6,,,,,06/07/2012,1849
c..07.06.2012....19.19..,14711,07/06/2012 19:19,15.055,3.6,,,,,06/07/2012,1919
c..07.06.2012....19.49..,14712,07/06/2012 19:49,15.008,3.63,,,,,06/07/2012,1949
c..07.06.2012....20.19..,14713,07/06/2012 20:19,14.816,3.63,,,,,06/07/2012,2019
