"","Date","Max","Min"
"71","12/03/2018",0.135,0.107
"72","13/03/2018",0.135,0.135
"73","14/03/2018",0.163,0.079
"74","15/03/2018",0.135,0.079
"75","16/03/2018",0.135,0.135
"76","17/03/2018",0.19,0.107
"77","18/03/2018",0.19,0.079
"78","19/03/2018",0.107,0.079
"79","20/03/2018",0.135,0.079
"80","21/03/2018",0.107,0.079
"81","22/03/2018",0.135,0.079
"82","23/03/2018",0.107,0.079
"83","24/03/2018",0.135,0.107
"84","25/03/2018",0.107,0.079
"85","26/03/2018",0.107,0.079
"86","27/03/2018",0.135,0.079
"87","28/03/2018",0.079,0.051
"88","29/03/2018",0.135,0.079
"89","30/03/2018",0.135,0.079
"90","31/03/2018",0.135,0.079
"91","01/04/2018",0.107,0.079
"92","02/04/2018",0.107,0.079
"93","03/04/2018",0.135,0.079
"94","04/04/2018",0.107,0.079
"95","05/04/2018",0.107,0.079
"96","06/04/2018",0.107,0.079
"97","07/04/2018",0.107,0.051
"98","08/04/2018",0.079,0.079
"99","09/04/2018",0.107,0.079
"100","10/04/2018",0.135,0.107
"101","11/04/2018",0.135,0.107
"102","12/04/2018",0.107,0.079
"103","13/04/2018",0.107,0.079
"104","14/04/2018",0.107,0.079
"105","15/04/2018",0.107,0.079
"106","16/04/2018",0.135,0.107
"107","17/04/2018",0.107,0.079
"108","18/04/2018",0.107,0.079
"109","19/04/2018",0.107,0.079
"110","20/04/2018",0.107,0.079
"111","21/04/2018",0.107,0.079
"112","22/04/2018",0.079,0.079
"113","23/04/2018",0.079,0.079
"114","24/04/2018",0.079,0.079
"115","25/04/2018",0.079,0.079
"116","26/04/2018",0.079,0.079
"117","27/04/2018",0.107,0.079
"118","28/04/2018",0.079,0.051
"119","29/04/2018",0.079,0.051
"120","30/04/2018",0.079,0.079
"121","01/05/2018",0.079,0.079
"122","02/05/2018",0.107,0.079
"123","03/05/2018",0.135,0.079
"124","04/05/2018",0.107,0.079
"125","05/05/2018",0.079,0.079
"126","06/05/2018",0.079,0.079
"127","07/05/2018",0.079,0.079
"128","08/05/2018",0.079,0.079
"129","09/05/2018",0.107,0.079
"130","10/05/2018",0.079,0.079
"131","11/05/2018",0.079,0.079
"132","12/05/2018",0.079,0.079
"133","13/05/2018",0.107,0.079
"134","14/05/2018",0.107,0.079
"135","15/05/2018",0.079,0.079
"136","16/05/2018",0.107,0.079
"137","17/05/2018",0.107,0.079
"138","18/05/2018",0.107,0.079
"139","19/05/2018",0.135,0.079
"140","20/05/2018",0.273,0.107
"141","21/05/2018",0.439,0.107
"142","22/05/2018",0.77,0.163
"143","23/05/2018",0.962,0.246
"144","24/05/2018",1.832,0.329
"145","25/05/2018",1.859,0.715
"146","26/05/2018",1.507,0.962
"147","27/05/2018",4.141,1.099
"148","28/05/2018",3.274,1.507
"149","29/05/2018",3.564,1.317
"150","30/05/2018",4.48,1.507
"151","31/05/2018",4.454,2.236
"152","01/06/2018",5.308,3.009
"153","02/06/2018",5.179,3.089
"154","03/06/2018",5.591,3.274
"155","04/06/2018",5.437,3.906
"156","05/06/2018",5.565,4.558
"157","06/06/2018",5.282,4.376
"158","07/06/2018",7.142,4.532
"159","08/06/2018",6.458,4.921
"160","09/06/2018",6.433,4.869
"161","10/06/2018",5.898,5.205
"162","11/06/2018",7.494,5.411
"163","12/06/2018",6.914,5.719
"164","13/06/2018",5.745,5.36
"165","14/06/2018",5.334,5.154
"166","15/06/2018",7.444,4.999
"167","16/06/2018",8.593,5.847
"168","17/06/2018",9.879,6.763
"169","18/06/2018",9.188,7.167
"170","19/06/2018",11.273,7.519
"171","20/06/2018",13.762,9.952
"172","21/06/2018",15.867,12.678
"173","22/06/2018",14.601,12.678
"174","23/06/2018",14.912,11.88
"175","24/06/2018",16.868,12.968
"176","25/06/2018",16.606,13.377
"177","26/06/2018",18.343,14.002
"178","27/06/2018",18.105,15.509
"179","28/06/2018",17.629,15.963
"180","29/06/2018",17.249,15.676
"181","30/06/2018",17.867,15.748
"182","01/07/2018",18.509,16.749
"183","02/07/2018",18.58,16.82
"184","03/07/2018",18.39,16.392
"185","04/07/2018",18.414,16.606
"186","05/07/2018",17.106,16.058
"187","06/07/2018",16.987,15.27
"188","07/07/2018",17.296,15.294
"189","08/07/2018",18.675,16.01
"190","09/07/2018",18.438,16.249
"191","10/07/2018",16.963,15.986
"192","11/07/2018",16.963,15.557
"193","12/07/2018",16.582,14.816
"194","13/07/2018",17.415,15.055
"195","14/07/2018",17.819,15.772
"196","15/07/2018",17.986,16.082
"197","16/07/2018",17.415,15.843
"198","17/07/2018",17.153,15.342
"199","18/07/2018",16.963,15.748
"200","19/07/2018",17.32,15.605
"201","20/07/2018",17.225,16.296
"202","21/07/2018",16.987,15.843
"203","22/07/2018",18.485,15.342
"204","23/07/2018",17.558,15.557
"205","24/07/2018",18.176,16.225
"206","25/07/2018",18.414,16.272
"207","26/07/2018",18.985,16.511
"208","27/07/2018",18.58,16.915
"209","28/07/2018",18.533,17.011
"210","29/07/2018",18.699,16.606
"211","30/07/2018",18.866,17.13
"212","31/07/2018",19.555,17.296
"213","01/08/2018",19.627,17.843
"214","02/08/2018",20.936,18.247
"215","03/08/2018",21.628,18.889
"216","04/08/2018",20.793,18.961
"217","05/08/2018",21.39,18.675
"218","06/08/2018",20.388,18.057
"219","07/08/2018",20.174,18.866
"220","08/08/2018",19.508,17.772
