"","Date","Max","Min"
"196","18/02/2016",0.301,0.273
"197","19/02/2016",0.301,0.246
"198","20/02/2016",0.301,0.246
"199","21/02/2016",0.301,0.246
"200","22/02/2016",0.273,0.218
"201","23/02/2016",0.273,0.246
"202","24/02/2016",0.273,0.246
"203","25/02/2016",0.246,0.246
"204","26/02/2016",0.246,0.218
"205","27/02/2016",0.246,0.19
"206","28/02/2016",0.246,0.19
"207","29/02/2016",0.218,0.079
"208","01/03/2016",0.218,0.051
"209","02/03/2016",0.246,0.135
"210","03/03/2016",0.19,0.163
"211","04/03/2016",0.218,0.19
"212","05/03/2016",0.246,0.19
"213","06/03/2016",0.246,0.218
"214","07/03/2016",0.246,0.218
"215","08/03/2016",0.218,0.163
"216","09/03/2016",0.218,0.107
"217","10/03/2016",0.218,0.135
"218","11/03/2016",0.218,0.079
"219","12/03/2016",0.163,0.107
"220","13/03/2016",0.163,0.135
"221","14/03/2016",0.19,0.163
"222","15/03/2016",0.19,0.19
"223","16/03/2016",0.218,0.163
"224","17/03/2016",0.19,0.163
"225","18/03/2016",0.19,0.19
"226","19/03/2016",0.19,0.19
"227","20/03/2016",0.19,0.163
"228","21/03/2016",0.19,0.19
"229","22/03/2016",0.19,0.163
"230","23/03/2016",0.19,0.079
"231","24/03/2016",0.163,0.107
"232","25/03/2016",0.163,0.135
"233","26/03/2016",0.163,0.107
"234","27/03/2016",0.135,0.107
"235","28/03/2016",0.19,0.107
"236","29/03/2016",0.19,0.135
"237","30/03/2016",0.19,0.107
"238","31/03/2016",0.163,0.107
"239","01/04/2016",0.19,0.107
"240","02/04/2016",0.19,0.163
"241","03/04/2016",0.19,0.107
"242","04/04/2016",0.163,0.107
"243","05/04/2016",0.19,0.135
"244","06/04/2016",0.19,0.135
"245","07/04/2016",0.163,0.135
"246","08/04/2016",0.19,0.163
"247","09/04/2016",0.19,0.163
"248","10/04/2016",0.163,0.079
"249","11/04/2016",0.163,0.079
"250","12/04/2016",0.163,0.135
"251","13/04/2016",0.163,0.135
"252","14/04/2016",0.135,0.107
"253","15/04/2016",0.135,0.079
"254","16/04/2016",0.107,0.079
"255","17/04/2016",0.135,0.079
"256","18/04/2016",0.163,0.107
"257","19/04/2016",0.163,0.107
"258","20/04/2016",0.135,0.107
"259","21/04/2016",0.135,0.107
"260","22/04/2016",0.135,0.135
"261","23/04/2016",0.135,0.107
"262","24/04/2016",0.135,0.107
"263","25/04/2016",0.135,0.107
"264","26/04/2016",0.163,0.135
"265","27/04/2016",0.135,0.135
"266","28/04/2016",0.135,0.135
"267","29/04/2016",0.163,0.135
"268","30/04/2016",0.163,0.135
"269","01/05/2016",0.135,0.079
"270","02/05/2016",0.163,0.079
"271","03/05/2016",0.19,0.107
"272","04/05/2016",0.384,0.135
"273","05/05/2016",0.742,0.19
"274","06/05/2016",1.425,0.246
"275","07/05/2016",0.715,0.329
"276","08/05/2016",0.412,0.19
"277","09/05/2016",1.398,0.218
"278","10/05/2016",3.009,0.55
"279","11/05/2016",3.009,0.934
"280","12/05/2016",2.316,1.017
"281","13/05/2016",2.797,0.934
"282","14/05/2016",2.93,1.18
"283","15/05/2016",3.009,1.235
"284","16/05/2016",2.744,1.208
"285","17/05/2016",4.246,1.534
"286","18/05/2016",4.402,2.637
"287","19/05/2016",3.116,2.503
"288","20/05/2016",4.636,2.717
"289","21/05/2016",5.334,2.983
"290","22/05/2016",4.168,3.643
"291","23/05/2016",4.947,3.327
"292","24/05/2016",5.539,3.722
"293","25/05/2016",6.153,4.558
"294","26/05/2016",6.56,5.076
"295","27/05/2016",7.519,5.514
"296","28/05/2016",7.895,6.585
"297","29/05/2016",8.543,7.091
"298","30/05/2016",8.17,7.645
"299","31/05/2016",7.945,7.368
"300","01/06/2016",9.04,6.965
"301","02/06/2016",10.541,7.594
"302","03/06/2016",10.59,8.519
"303","04/06/2016",12.074,9.731
"304","05/06/2016",13.04,10.296
"305","06/06/2016",12.654,11.419
"306","07/06/2016",13.353,11.54
"307","08/06/2016",15.652,12.195
"308","09/06/2016",15.533,12.703
"309","10/06/2016",14.074,13.112
"310","11/06/2016",14.29,12.871
"311","12/06/2016",14.194,12.992
"312","13/06/2016",13.834,12.751
"313","14/06/2016",13.185,11.88
"314","15/06/2016",12.195,10.712
"315","16/06/2016",11.516,10.369
"316","17/06/2016",11.127,10.173
"317","18/06/2016",10.638,9.977
"318","19/06/2016",9.952,9.213
"319","20/06/2016",12.171,8.941
"320","21/06/2016",13.738,10.173
"321","22/06/2016",14.218,11.953
"322","23/06/2016",14.721,12.485
"323","24/06/2016",15.39,13.618
"324","25/06/2016",15.247,13.834
"325","26/06/2016",14.218,13.377
"326","27/06/2016",15.676,13.04
"327","28/06/2016",15.819,12.871
"328","29/06/2016",16.225,14.122
"329","30/06/2016",16.654,14.96
"330","01/07/2016",17.439,15.223
"331","02/07/2016",17.796,16.034
"332","03/07/2016",19.341,15.915
"333","04/07/2016",18.081,15.986
"334","05/07/2016",19.389,16.987
"335","06/07/2016",20.936,16.677
"336","07/07/2016",18.913,17.296
"337","08/07/2016",19.746,17.534
"338","09/07/2016",20.198,17.463
"339","10/07/2016",19.627,17.629
"340","11/07/2016",19.865,17.986
"341","12/07/2016",19.222,17.962
"342","13/07/2016",17.867,15.772
"343","14/07/2016",15.652,14.122
"344","15/07/2016",15.557,13.546
"345","16/07/2016",16.249,13.666
"346","17/07/2016",18.081,14.314
"347","18/07/2016",17.724,15.557
"348","19/07/2016",18.033,16.106
"349","20/07/2016",17.153,15.867
"350","21/07/2016",17.249,15.294
"351","22/07/2016",16.987,15.557
"352","23/07/2016",16.058,15.27
"353","24/07/2016",17.677,14.84
"354","25/07/2016",18.675,14.984
"355","26/07/2016",19.413,15.557
"356","27/07/2016",18.319,16.034
"357","28/07/2016",18.224,15.915
"358","29/07/2016",18.271,16.082
"359","30/07/2016",18.343,16.415
"360","31/07/2016",18.343,17.225
"361","01/08/2016",18.866,16.487
"362","02/08/2016",18.889,16.415
"363","03/08/2016",18.913,16.915
"364","04/08/2016",18.866,16.915
"365","05/08/2016",18.081,17.177
"366","06/08/2016",18.747,16.463
