"","Date","Max","Min"
"101","10/04/2012",0.77,0.107
"102","11/04/2012",1.886,0.107
"103","12/04/2012",2.37,0.439
"104","13/04/2012",1.643,0.301
"105","14/04/2012",1.235,0.412
"106","15/04/2012",0.384,0.051
"107","16/04/2012",0.079,0.024
"108","17/04/2012",0.412,0.024
"109","18/04/2012",0.218,0.135
"110","19/04/2012",0.163,0.107
"111","20/04/2012",0.135,0.079
"112","21/04/2012",0.135,0.079
"113","22/04/2012",0.135,0.051
"114","23/04/2012",0.135,0.051
"115","24/04/2012",0.135,0.051
"116","25/04/2012",0.107,0.024
"117","26/04/2012",0.107,0.024
"118","27/04/2012",0.742,0.107
"119","28/04/2012",0.467,0.107
"120","29/04/2012",0.632,0.107
"121","30/04/2012",0.301,0.163
"122","01/05/2012",0.273,0.135
"123","02/05/2012",0.467,0.135
"124","03/05/2012",1.126,0.135
"125","04/05/2012",1.153,0.163
"126","05/05/2012",1.48,0.218
"127","06/05/2012",2.61,0.467
"128","07/05/2012",2.717,0.605
"129","08/05/2012",1.453,0.495
"130","09/05/2012",2.236,0.632
"131","10/05/2012",2.744,0.687
"132","11/05/2012",4.48,1.724
"133","12/05/2012",4.506,2.37
"134","13/05/2012",5.437,3.248
"135","14/05/2012",5.693,2.903
"136","15/05/2012",4.921,3.485
"137","16/05/2012",6.179,3.538
"138","17/05/2012",6.23,4.532
"139","18/05/2012",6.788,4.895
"140","19/05/2012",6.255,5.591
"141","20/05/2012",6.179,4.766
"142","21/05/2012",5.205,4.089
"143","22/05/2012",5.231,4.168
"144","23/05/2012",7.895,4.428
"145","24/05/2012",9.854,5.411
"146","25/05/2012",9.089,6.839
"147","26/05/2012",10.663,8.444
"148","27/05/2012",11.297,9.163
"149","28/05/2012",12.896,9.928
"150","29/05/2012",12.316,10.883
"151","30/05/2012",14.361,10.785
"152","31/05/2012",14.625,11.832
"153","01/06/2012",16.582,12.799
"154","02/06/2012",15.819,13.401
"155","03/06/2012",14.361,12.799
"156","04/06/2012",15.366,12.727
"157","05/06/2012",14.649,12.485
"158","06/06/2012",14.457,12.823
"159","07/06/2012",13.257,12.025
"160","08/06/2012",12.534,11.71
"161","09/06/2012",12.389,10.98
"162","10/06/2012",11.419,10.907
"163","11/06/2012",11.977,10.687
"164","12/06/2012",10.956,10.075
"165","13/06/2012",11.832,10.051
"166","14/06/2012",11.929,9.534
"167","15/06/2012",12.509,10.345
"168","16/06/2012",13.257,10.98
"169","17/06/2012",14.05,11.929
"170","18/06/2012",14.577,12.364
"171","19/06/2012",13.954,13.112
"172","20/06/2012",14.888,12.944
"173","21/06/2012",15.103,13.04
"174","22/06/2012",15.461,13.377
"175","23/06/2012",15.939,13.834
"176","24/06/2012",18.01,14.625
"177","25/06/2012",19.199,15.629
"178","26/06/2012",20.126,16.034
"179","27/06/2012",18.652,16.511
"180","28/06/2012",18.652,16.249
"181","29/06/2012",18.01,15.366
"182","30/06/2012",17.32,14.577
"183","01/07/2012",16.177,13.738
"184","02/07/2012",15.652,13.786
"185","03/07/2012",15.843,13.714
"186","04/07/2012",16.034,14.266
"187","05/07/2012",15.629,14.84
"188","06/07/2012",15.223,13.978
"189","07/07/2012",15.509,13.618
"190","08/07/2012",15.843,13.305
"191","09/07/2012",16.487,14.17
"192","10/07/2012",16.773,14.864
"193","11/07/2012",16.868,14.792
"194","12/07/2012",17.058,15.27
"195","13/07/2012",17.249,14.912
"196","14/07/2012",17.344,15.843
"197","15/07/2012",17.296,15.581
"198","16/07/2012",17.415,15.127
"199","17/07/2012",18.675,15.223
"200","18/07/2012",19.77,15.366
"201","19/07/2012",17.867,15.772
"202","20/07/2012",17.915,15.819
"203","21/07/2012",17.748,16.32
"204","22/07/2012",17.296,15.796
"205","23/07/2012",17.201,15.27
"206","24/07/2012",17.058,14.816
"207","25/07/2012",18.105,15.652
"208","26/07/2012",18.081,16.177
"209","27/07/2012",17.938,16.106
"210","28/07/2012",18.39,16.344
"211","29/07/2012",17.796,16.392
"212","30/07/2012",18.057,15.438
"213","31/07/2012",18.675,16.487
"214","01/08/2012",18.557,16.082
"215","02/08/2012",18.604,16.415
"216","03/08/2012",18.485,16.677
"217","04/08/2012",18.366,16.582
"218","05/08/2012",17.605,15.39
"219","06/08/2012",18.2,16.534
"220","07/08/2012",17.748,15.461
"221","08/08/2012",18.176,16.32
"222","09/08/2012",19.056,16.725
"223","10/08/2012",19.96,17.486
"224","11/08/2012",19.722,18.033
"225","12/08/2012",19.151,17.796
"226","13/08/2012",18.699,16.558
"227","14/08/2012",18.699,16.439
"228","15/08/2012",17.915,16.01
"229","16/08/2012",17.653,15.605
